Message;Status
+RESP:GTFRI,500501,868574042447461,,,11,1,1,39.9,233,8.5,-75.496334,10.344014,20250707153859,0732,0101,3AB6,BBAB76C,04,12,58702.8,04776:48:33,,,100,220100,,,,20250707153859,1F94$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C33392E392C3233332C382E352C2D37352E3439363333342C31302E3334343031342C32303235303730373135333835392C303733322C303130312C334142362C424241423736432C30342C31322C35383730322E382C30343737363A34383A33332C2C2C3130302C3232303130302C2C2C2C32303235303730373135333835392C3146393424
+RESP:GTFRI,500501,868574042447461,,,11,1,1,28.2,175,9.8,-75.497004,10.343026,20250707153914,0732,0101,3AB6,BBA42E3,04,12,58702.9,04776:48:48,,,100,220100,,,,20250707153914,1F95$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C32382E322C3137352C392E382C2D37352E3439373030342C31302E3334333032362C32303235303730373135333931342C303733322C303130312C334142362C424241343245332C30342C31322C35383730322E392C30343737363A34383A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373135333931342C3146393524
+RESP:GTFRI,500501,868574042447461,,,11,1,1,19.7,123,13.9,-75.496580,10.342503,20250707153927,0732,0101,3AB6,BBA42E3,04,12,58703.0,04776:49:03,,,100,220100,,,,20250707153927,1F96$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31392E372C3132332C31332E392C2D37352E3439363538302C31302E3334323530332C32303235303730373135333932372C303733322C303130312C334142362C424241343245332C30342C31322C35383730332E302C30343737363A34393A30332C2C2C3130302C3232303130302C2C2C2C32303235303730373135333932372C3146393624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,25.6,101,14.8,-75.496241,10.342438,20250707153933,0732,0101,3AB6,BBA3CAD,04,12,58703.0,04776:49:08,,,100,220100,,,,20250707153935,1F97$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C32352E362C3130312C31342E382C2D37352E3439363234312C31302E3334323433382C32303235303730373135333933332C303733322C303130312C334142362C424241334341442C30342C31322C35383730332E302C30343737363A34393A30382C2C2C3130302C3232303130302C2C2C2C32303235303730373135333933352C3146393724
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154033,0732,0101,3AB6,BBAB76C,04,12,58703.2,04776:50:08,,,100,220100,,,,20250707154035,1F98$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343033332C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737363A35303A30382C2C2C3130302C3232303130302C2C2C2C32303235303730373135343033352C3146393824
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,99,12.6,-75.494840,10.342321,20250707154036,0732,0101,3AB6,BBAB76C,06,210100,12,20250707154038,1F99$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343033362C303733322C303130312C334142362C424241423736432C30362C3231303130302C31322C32303235303730373135343033382C3146393924
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,99,12.6,-75.494840,10.342321,20250707154057,0732,0101,3AB6,BBAB76C,06,220100,12,20250707154100,1F9A$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343035372C303733322C303130312C334142362C424241423736432C30362C3232303130302C31322C32303235303730373135343130302C3146394124
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,99,12.6,-75.494840,10.342321,20250707154130,0732,0101,3AB6,BBAB76C,06,210100,12,20250707154130,1F9B$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343133302C303733322C303130312C334142362C424241423736432C30362C3231303130302C31322C32303235303730373135343133302C3146394224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154133,0732,0101,3AB6,BBAB76C,04,12,58703.2,04776:51:08,,,100,210100,,,,20250707154135,1F9C$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343133332C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737363A35313A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343133352C3146394324
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,99,12.6,-75.494840,10.342321,20250707154215,0732,0101,3AB6,BBAB76C,06,220100,12,20250707154217,1F9D$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343231352C303733322C303130312C334142362C424241423736432C30362C3232303130302C31322C32303235303730373135343231372C3146394424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154233,0732,0101,3AB6,BBAB76C,04,12,58703.2,04776:52:08,,,100,220100,,,,20250707154235,1F9E$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343233332C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737363A35323A30382C2C2C3130302C3232303130302C2C2C2C32303235303730373135343233352C3146394524
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,99,12.6,-75.494840,10.342321,20250707154254,0732,0101,3AB6,BBAB76C,06,210100,12,20250707154257,1F9F$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343235342C303733322C303130312C334142362C424241423736432C30362C3231303130302C31322C32303235303730373135343235372C3146394624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154333,0732,0101,3AB6,BBAB76C,04,12,58703.2,04776:53:08,,,100,210100,,,,20250707154335,1FA0$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343333332C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737363A35333A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343333352C3146413024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154433,0732,0101,3AB6,BBAB76C,04,12,58703.2,04776:54:08,,,100,210100,,,,20250707154435,1FA1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343433332C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737363A35343A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343433352C3146413124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154533,0732,0101,3AB6,BBA42E0,04,12,58703.2,04776:55:08,,,100,210100,,,,20250707154535,1FA2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343533332C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737363A35353A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343533352C3146413224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154633,0732,0101,3AB6,BBA42E0,04,12,58703.2,04776:56:08,,,100,210100,,,,20250707154635,1FA3$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343633332C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737363A35363A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343633352C3146413324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154733,0732,0101,3AB6,BBA42E0,04,12,58703.2,04776:57:08,,,100,210100,,,,20250707154735,1FA4$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343733332C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737363A35373A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343733352C3146413424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154833,0732,0101,3AB6,BBA42E0,04,12,58703.2,04776:58:08,,,100,210100,,,,20250707154835,1FA5$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343833332C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737363A35383A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343833352C3146413524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707154931,0732,0101,3AB6,BBA42E0,04,12,58703.2,04776:59:08,,,100,210100,,,,20250707154936,1FA6$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135343933312C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737363A35393A30382C2C2C3130302C3231303130302C2C2C2C32303235303730373135343933362C3146413624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155034,0732,0101,3AB6,BBA42E0,04,12,58703.2,04777:00:13,,,100,210100,,,,20250707155036,1FA7$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353033342C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737373A30303A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353033362C3146413724
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155134,0732,0101,3AB6,BBAB76C,04,12,58703.2,04777:01:13,,,100,210100,,,,20250707155136,1FA8$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353133342C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737373A30313A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353133362C3146413824
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155234,0732,0101,3AB6,BBAB76C,04,12,58703.2,04777:02:13,,,100,210100,,,,20250707155236,1FA9$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353233342C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737373A30323A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353233362C3146413924
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,99,12.6,-75.494840,10.342321,20250707155249,0732,0101,3AB6,BBAB76C,06,220100,12,20250707155249,1FAA$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353234392C303733322C303130312C334142362C424241423736432C30362C3232303130302C31322C32303235303730373135353234392C3146414124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155334,0732,0101,3AB6,BBA42E0,04,12,58703.2,04777:03:13,,,100,220100,,,,20250707155336,1FAB$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353333342C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737373A30333A31332C2C2C3130302C3232303130302C2C2C2C32303235303730373135353333362C3146414224
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,99,12.6,-75.494840,10.342321,20250707155404,0732,0101,3AB6,BBA42E0,06,210100,12,20250707155404,1FAC$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353430342C303733322C303130312C334142362C424241343245302C30362C3231303130302C31322C32303235303730373135353430342C3146414324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155434,0732,0101,3AB6,BBA42E0,04,12,58703.2,04777:04:13,,,100,210100,,,,20250707155436,1FAD$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353433342C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737373A30343A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353433362C3146414424
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,99,12.6,-75.494840,10.342321,20250707155531,0732,0101,3AB6,BBA42E0,06,220100,12,20250707155532,1FAE$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353533312C303733322C303130312C334142362C424241343245302C30362C3232303130302C31322C32303235303730373135353533322C3146414524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155534,0732,0101,3AB6,BBA42E0,04,12,58703.2,04777:05:13,,,100,220100,,,,20250707155536,1FAF$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353533342C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737373A30353A31332C2C2C3130302C3232303130302C2C2C2C32303235303730373135353533362C3146414624
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,99,12.6,-75.494840,10.342321,20250707155604,0732,0101,3AB6,BBA42E0,06,210100,12,20250707155605,1FB0$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353630342C303733322C303130312C334142362C424241343245302C30362C3231303130302C31322C32303235303730373135353630352C3146423024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155634,0732,0101,3AB6,BBA42E0,04,12,58703.2,04777:06:13,,,100,210100,,,,20250707155636,1FB1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353633342C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737373A30363A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353633362C3146423124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155634,0732,0101,3AB6,BBA42E0,04,12,58703.2,04777:06:13,,,100,210100,,,,20250707155636,1FB1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353633342C303733322C303130312C334142362C424241343245302C30342C31322C35383730332E322C30343737373A30363A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353633362C3146423124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155734,0732,0101,3AB6,BBAB76C,04,12,58703.2,04777:07:13,,,100,210100,,,,20250707155736,1FB2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353733342C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737373A30373A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353733362C3146423224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155834,0732,0101,3AB6,BBAB76C,04,12,58703.2,04777:08:13,,,100,210100,,,,20250707155836,1FB3$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353833342C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737373A30383A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353833362C3146423324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,99,12.6,-75.494840,10.342321,20250707155932,0732,0101,3AB6,BBAB76C,04,12,58703.2,04777:09:13,,,100,210100,,,,20250707155936,1FB4$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353933322C303733322C303130312C334142362C424241423736432C30342C31322C35383730332E322C30343737373A30393A31332C2C2C3130302C3231303130302C2C2C2C32303235303730373135353933362C3146423424
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,99,12.6,-75.494840,10.342321,20250707155947,0732,0101,3AB6,BBAB76C,06,220100,12,20250707155950,1FB5$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373135353934372C303733322C303130312C334142362C424241423736432C30362C3232303130302C31322C32303235303730373135353935302C3146423524
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,99,12.6,-75.494840,10.342321,20250707160017,0732,0101,3AB6,BBAB76C,06,210100,12,20250707160020,1FB6$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39392C31322E362C2D37352E3439343834302C31302E3334323332312C32303235303730373136303031372C303733322C303130312C334142362C424241423736432C30362C3231303130302C31322C32303235303730373136303032302C3146423624
