,Created,Message,Status
4512,2025-05-21 11:35:36.385,"+RESP:GTGEO,500700,868574042858816,,,20,1,1,8.4,182,9.8,-75.521503,10.404332,20250521113645,0732,0101,3AB6,BBA40A8,04,12,38416.8,20250521113644,3031$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32302C312C312C382E342C3138322C392E382C2D37352E3532313530332C31302E3430343333322C32303235303532313131333634352C303733322C303130312C334142362C424241343041382C30342C31322C33383431362E382C32303235303532313131333634342C3330333124
4533,2025-05-21 11:47:35.989,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,31.8,74,8.2,-75.502240,10.388374,20250521114844,0732,0101,3AB6,BBAD163,04,12,38422.2,20250521114843,3046$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C33312E382C37342C382E322C2D37352E3530323234302C31302E3338383337342C32303235303532313131343834342C303733322C303130312C334142362C424241443136332C30342C31322C33383432322E322C32303235303532313131343834332C3330343624
4534,2025-05-21 11:47:47.285,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,49.5,78,9.8,-75.500972,10.388627,20250521114856,0732,0101,3AB6,BBA422E,04,12,38422.3,20250521114856,3047$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C34392E352C37382C392E382C2D37352E3530303937322C31302E3338383632372C32303235303532313131343835362C303733322C303130312C334142362C424241343232452C30342C31322C33383432322E332C32303235303532313131343835362C3330343724
4538,2025-05-21 11:50:56.332,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,20.6,67,19.9,-75.488851,10.390759,20250521115205,0732,0101,3AB6,BBAAD8C,04,12,38423.7,20250521115205,304B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C32302E362C36372C31392E392C2D37352E3438383835312C31302E3339303735392C32303235303532313131353230352C303733322C303130312C334142362C424241414438432C30342C31322C33383432332E372C32303235303532313131353230352C3330344224
4543,2025-05-21 11:52:04.820,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,37.5,152,19.6,-75.488098,10.390555,20250521115314,0732,0101,3AB6,BBAAED1,04,12,38423.8,20250521115313,3050$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C33372E352C3135322C31392E362C2D37352E3438383039382C31302E3339303535352C32303235303532313131353331342C303733322C303130312C334142362C424241414544312C30342C31322C33383432332E382C32303235303532313131353331332C3330353024
4567,2025-05-21 12:03:47.293,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,7.0,3,18.2,-75.471501,10.378204,20250521120456,0732,0101,3AB6,BBAADA0,04,12,38428.7,20250521120456,3068$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C372E302C332C31382E322C2D37352E3437313530312C31302E3337383230342C32303235303532313132303435362C303733322C303130312C334142362C424241414441302C30342C31322C33383432382E372C32303235303532313132303435362C3330363824
4569,2025-05-21 12:04:37.954,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,14.1,32,22.7,-75.471284,10.378981,20250521120547,0732,0101,3AB6,BBAADA0,04,12,38428.8,20250521120546,306A$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C31342E312C33322C32322E372C2D37352E3437313238342C31302E3337383938312C32303235303532313132303534372C303733322C303130312C334142362C424241414441302C30342C31322C33383432382E382C32303235303532313132303534362C3330364124
4572,2025-05-21 12:06:35.489,"+RESP:GTGEO,500700,868574042858816,,,B1,1,1,13.4,35,20.1,-75.469522,10.381561,20250521120741,0732,0101,3AB6,BBAAF70,04,12,38429.1,20250521120740,306D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C42312C312C312C31332E342C33352C32302E312C2D37352E3436393532322C31302E3338313536312C32303235303532313132303734312C303733322C303130312C334142362C424241414637302C30342C31322C33383432392E312C32303235303532313132303734302C3330364424
4573,2025-05-21 12:06:37.925,"+RESP:GTGEO,500700,868574042858816,,,41,1,1,4.7,15,19.8,-75.469470,10.381685,20250521120747,0732,0101,3AB6,BBAAF70,04,12,38429.1,20250521120747,306E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C34312C312C312C342E372C31352C31392E382C2D37352E3436393437302C31302E3338313638352C32303235303532313132303734372C303733322C303130312C334142362C424241414637302C30342C31322C33383432392E312C32303235303532313132303734372C3330364524
4575,2025-05-21 12:06:56.718,"+RESP:GTGEO,500700,868574042858816,,,40,1,1,19.8,304,25.0,-75.469814,10.381974,20250521120805,0732,0101,3AB6,BBAAF71,04,12,38429.2,20250521120804,3070$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C34302C312C312C31392E382C3330342C32352E302C2D37352E3436393831342C31302E3338313937342C32303235303532313132303830352C303733322C303130312C334142362C424241414637312C30342C31322C33383432392E322C32303235303532313132303830342C3330373024
4576,2025-05-21 12:06:57.382,"+RESP:GTGEO,500700,868574042858816,,,B0,1,1,19.8,304,25.0,-75.469814,10.381974,20250521120805,0732,0101,3AB6,BBAAF71,04,12,38429.2,20250521120804,3071$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C42302C312C312C31392E382C3330342C32352E302C2D37352E3436393831342C31302E3338313937342C32303235303532313132303830352C303733322C303130312C334142362C424241414637312C30342C31322C33383432392E322C32303235303532313132303830342C3330373124
4589,2025-05-21 12:16:28.987,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,31.9,133,21.5,-75.458950,10.374873,20250521121736,0732,0101,3AB6,BBA4308,04,12,38431.1,20250521121736,307E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C33312E392C3133332C32312E352C2D37352E3435383935302C31302E3337343837332C32303235303532313132313733362C303733322C303130312C334142362C424241343330382C30342C31322C33383433312E312C32303235303532313132313733362C3330374524
4590,2025-05-21 12:16:34.054,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,35.1,127,21.8,-75.458557,10.374534,20250521121742,0732,0101,3AB6,BBAAF67,04,12,38431.2,20250521121741,307F$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C33352E312C3132372C32312E382C2D37352E3435383535372C31302E3337343533342C32303235303532313132313734322C303733322C303130312C334142362C424241414636372C30342C31322C33383433312E322C32303235303532313132313734312C3330374624
4634,2025-05-21 12:40:27.150,"+RESP:GTGEO,500700,868574042858816,,,01,1,1,9.0,347,10.8,-75.456952,10.401589,20250521124135,0732,0101,3AB6,BBACE24,04,12,38440.6,20250521124134,30AA$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30312C312C312C392E302C3334372C31302E382C2D37352E3435363935322C31302E3430313538392C32303235303532313132343133352C303733322C303130312C334142362C424241434532342C30342C31322C33383434302E362C32303235303532313132343133342C3330414124
4656,2025-05-21 12:57:44.074,"+RESP:GTGEO,500700,868574042858816,,,00,1,1,13.0,333,11.7,-75.457289,10.402342,20250521125853,0732,0101,3AB6,BBACE24,04,12,38440.8,20250521125852,30C0$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30302C312C312C31332E302C3333332C31312E372C2D37352E3435373238392C31302E3430323334322C32303235303532313132353835332C303733322C303130312C334142362C424241434532342C30342C31322C33383434302E382C32303235303532313132353835322C3330433024
4681,2025-05-21 13:10:39.348,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,10.0,310,22.8,-75.458533,10.374695,20250521131148,0732,0101,3AB6,BBAAF67,04,12,38446.8,20250521131148,30D8$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C31302E302C3331302C32322E382C2D37352E3435383533332C31302E3337343639352C32303235303532313133313134382C303733322C303130312C334142362C424241414636372C30342C31322C33383434362E382C32303235303532313133313134382C3330443824
4684,2025-05-21 13:12:28.241,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,8.0,318,24.4,-75.459159,10.375315,20250521131337,0732,0101,3AB6,BBA4308,04,12,38446.9,20250521131336,30DB$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C382E302C3331382C32342E342C2D37352E3435393135392C31302E3337353331352C32303235303532313133313333372C303733322C303130312C334142362C424241343330382C30342C31322C33383434362E392C32303235303532313133313333362C3330444224
4704,2025-05-21 13:27:28.269,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,17.1,214,20.2,-75.471454,10.378845,20250521132837,0732,0101,3AB6,BBAAEED,04,12,38449.2,20250521132836,30EF$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C31372E312C3231342C32302E322C2D37352E3437313435342C31302E3337383834352C32303235303532313133323833372C303733322C303130312C334142362C424241414545442C30342C31322C33383434392E322C32303235303532313133323833362C3330454624
4706,2025-05-21 13:28:07.623,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,22.4,184,17.7,-75.471541,10.377820,20250521132916,0732,0101,3AB6,BBA430A,04,12,38449.3,20250521132915,30F1$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C32322E342C3138342C31372E372C2D37352E3437313534312C31302E3337373832302C32303235303532313133323931362C303733322C303130312C334142362C424241343330412C30342C31322C33383434392E332C32303235303532313133323931352C3330463124
4734,2025-05-21 13:42:58.840,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,21.9,304,21.0,-75.488313,10.391109,20250521134407,0732,0101,3AB6,BBAAED1,04,12,38453.6,20250521134406,310D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C32312E392C3330342C32312E302C2D37352E3438383331332C31302E3339313130392C32303235303532313133343430372C303733322C303130312C334142362C424241414544312C30342C31322C33383435332E362C32303235303532313133343430362C3331304424
4737,2025-05-21 13:43:28.671,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,30.4,247,21.3,-75.489273,10.390722,20250521134437,0732,0101,3AB6,BBACDFB,04,12,38453.7,20250521134436,3110$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C33302E342C3234372C32312E332C2D37352E3438393237332C31302E3339303732322C32303235303532313133343433372C303733322C303130312C334142362C424241434446422C30342C31322C33383435332E372C32303235303532313133343433362C3331313024
4741,2025-05-21 13:46:40.290,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,34.2,259,10.4,-75.501814,10.388595,20250521134749,0732,0101,3AB6,BBA422D,04,12,38455.1,20250521134748,3114$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C33342E322C3235392C31302E342C2D37352E3530313831342C31302E3338383539352C32303235303532313133343734392C303733322C303130312C334142362C424241343232442C30342C31322C33383435352E312C32303235303532313133343734382C3331313424
4742,2025-05-21 13:46:49.297,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,19.4,258,10.7,-75.502593,10.388470,20250521134758,0732,0101,3AB6,BBA422D,04,12,38455.2,20250521134758,3115$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C31392E342C3235382C31302E372C2D37352E3530323539332C31302E3338383437302C32303235303532313133343735382C303733322C303130312C334142362C424241343232442C30342C31322C33383435352E322C32303235303532313133343735382C3331313524
4770,2025-05-21 14:01:55.251,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,44.0,299,11.1,-75.525982,10.406359,20250521140304,0732,0101,3AB6,BBAAF20,04,12,38460.0,20250521140303,3131$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C34342E302C3239392C31312E312C2D37352E3532353938322C31302E3430363335392C32303235303532313134303330342C303733322C303130312C334142362C424241414632302C30342C31322C33383436302E302C32303235303532313134303330332C3331333124
4771,2025-05-21 14:02:04.082,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,6.1,301,9.9,-75.526493,10.406665,20250521140313,0732,0101,3AB6,BBAAF20,04,12,38460.1,20250521140312,3132$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C362E312C3330312C392E392C2D37352E3532363439332C31302E3430363636352C32303235303532313134303331332C303733322C303130312C334142362C424241414632302C30342C31322C33383436302E312C32303235303532313134303331322C3331333224
4810,2025-05-21 14:23:08.545,"+RESP:GTGEO,500700,868574042858816,,,91,1,1,23.0,310,7.0,-75.541699,10.427091,20250521142417,0732,0101,3AB6,BBA392D,04,12,38464.7,20250521142416,3159$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39312C312C312C32332E302C3331302C372E302C2D37352E3534313639392C31302E3432373039312C32303235303532313134323431372C303733322C303130312C334142362C424241333932442C30342C31322C33383436342E372C32303235303532313134323431362C3331353924
4812,2025-05-21 14:24:10.059,"+RESP:GTGEO,500700,868574042858816,,,90,1,1,12.5,289,9.8,-75.542396,10.427455,20250521142519,0732,0101,3AB6,BBAAE7F,04,12,38464.8,20250521142518,315B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39302C312C312C31322E352C3238392C392E382C2D37352E3534323339362C31302E3432373435352C32303235303532313134323531392C303733322C303130312C334142362C424241414537462C30342C31322C33383436342E382C32303235303532313134323531382C3331354224
4879,2025-05-21 15:01:22.316,"+RESP:GTGEO,500700,868574042858816,,,A1,1,1,17.3,50,10.3,-75.557344,10.399679,20250521150229,0732,0101,3AB6,BBAAF5B,04,12,38473.7,20250521150229,319E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41312C312C312C31372E332C35302C31302E332C2D37352E3535373334342C31302E3339393637392C32303235303532313135303232392C303733322C303130312C334142362C424241414635422C30342C31322C33383437332E372C32303235303532313135303232392C3331394524
4880,2025-05-21 15:01:35.227,"+RESP:GTGEO,500700,868574042858816,,,A0,1,1,6.7,47,10.9,-75.556738,10.400201,20250521150244,0732,0101,3AB6,BBAAC99,04,12,38473.8,20250521150244,319F$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41302C312C312C362E372C34372C31302E392C2D37352E3535363733382C31302E3430303230312C32303235303532313135303234342C303733322C303130312C334142362C424241414339392C30342C31322C33383437332E382C32303235303532313135303234342C3331394624
4905,2025-05-21 15:16:51.858,"+RESP:GTGEO,500700,868574042858816,,,11,1,1,16.8,243,19.7,-75.534786,10.432550,20250521151801,0732,0101,3AB6,BBAAF0D,04,12,38479.9,20250521151800,31B8$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31312C312C312C31362E382C3234332C31392E372C2D37352E3533343738362C31302E3433323535302C32303235303532313135313830312C303733322C303130312C334142362C424241414630442C30342C31322C33383437392E392C32303235303532313135313830302C3331423824
4907,2025-05-21 15:17:37.270,"+RESP:GTGEO,500700,868574042858816,,,10,1,1,0.6,233,14.1,-75.535515,10.432026,20250521151846,0732,0101,3AB6,BBAAF0D,04,12,38480.0,20250521151846,31BA$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31302C312C312C302E362C3233332C31342E312C2D37352E3533353531352C31302E3433323032362C32303235303532313135313834362C303733322C303130312C334142362C424241414630442C30342C31322C33383438302E302C32303235303532313135313834362C3331424124
4924,2025-05-21 15:28:39.545,"+RESP:GTGEO,500700,868574042858816,,,C1,1,1,30.7,92,16.1,-75.538225,10.419694,20250521152946,0732,0101,3AB6,BBA3EBC,04,12,38481.8,20250521152945,31CB$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43312C312C312C33302E372C39322C31362E312C2D37352E3533383232352C31302E3431393639342C32303235303532313135323934362C303733322C303130312C334142362C424241334542432C30342C31322C33383438312E382C32303235303532313135323934352C3331434224
4925,2025-05-21 15:28:46.099,"+RESP:GTGEO,500700,868574042858816,,,C0,1,1,32.9,80,16.1,-75.537459,10.419706,20250521152955,0732,0101,3AB6,BBAD216,04,12,38481.9,20250521152954,31CC$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43302C312C312C33322E392C38302C31362E312C2D37352E3533373435392C31302E3431393730362C32303235303532313135323935352C303733322C303130312C334142362C424241443231362C30342C31322C33383438312E392C32303235303532313135323935342C3331434324
4960,2025-05-21 15:47:22.923,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,26.7,110,15.7,-75.526120,10.406209,20250521154832,0732,0101,3AB6,BBAAF20,04,12,38485.6,20250521154831,31EF$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C32362E372C3131302C31352E372C2D37352E3532363132302C31302E3430363230392C32303235303532313135343833322C303733322C303130312C334142362C424241414632302C30342C31322C33383438352E362C32303235303532313135343833312C3331454624
4961,2025-05-21 15:47:31.984,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,34.4,113,18.0,-75.525472,10.405937,20250521154841,0732,0101,3AB6,BBAAF20,04,12,38485.7,20250521154840,31F0$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C33342E342C3131332C31382E302C2D37352E3532353437322C31302E3430353933372C32303235303532313135343834312C303733322C303130312C334142362C424241414632302C30342C31322C33383438352E372C32303235303532313135343834302C3331463024
4964,2025-05-21 15:48:33.023,"+RESP:GTGEO,500700,868574042858816,,,21,1,1,23.2,140,15.4,-75.521454,10.405040,20250521154941,0732,0101,3AB6,BBA40A8,04,12,38486.1,20250521154941,31F3$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32312C312C312C32332E322C3134302C31352E342C2D37352E3532313435342C31302E3430353034302C32303235303532313135343934312C303733322C303130312C334142362C424241343041382C30342C31322C33383438362E312C32303235303532313135343934312C3331463324
4968,2025-05-21 15:50:08.111,"+RESP:GTGEO,500700,868574042858816,,,20,1,1,5.6,182,13.9,-75.521484,10.404219,20250521155117,0732,0101,3AB6,BBA40A8,04,12,38486.2,20250521155117,31F7$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32302C312C312C352E362C3138322C31332E392C2D37352E3532313438342C31302E3430343231392C32303235303532313135353131372C303733322C303130312C334142362C424241343041382C30342C31322C33383438362E322C32303235303532313135353131372C3331463724
4991,2025-05-21 16:03:22.577,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,19.2,69,6.1,-75.502244,10.388399,20250521160431,0732,0101,3AB6,BBAD163,04,12,38491.6,20250521160431,320E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C31392E322C36392C362E312C2D37352E3530323234342C31302E3338383339392C32303235303532313136303433312C303733322C303130312C334142362C424241443136332C30342C31322C33383439312E362C32303235303532313136303433312C3332304524
4992,2025-05-21 16:04:11.311,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,45.6,74,6.3,-75.501460,10.388575,20250521160440,0732,0101,3AB6,BBAD163,04,12,38491.7,20250521160440,320F$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C34352E362C37342C362E332C2D37352E3530313436302C31302E3338383537352C32303235303532313136303434302C303733322C303130312C334142362C424241443136332C30342C31322C33383439312E372C32303235303532313136303434302C3332304624
4995,2025-05-21 16:05:37.232,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,17.6,67,21.2,-75.488891,10.390780,20250521160646,0732,0101,3AB6,BBACDFB,04,12,38493.1,20250521160646,3212$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C31372E362C36372C32312E322C2D37352E3438383839312C31302E3339303738302C32303235303532313136303634362C303733322C303130312C334142362C424241434446422C30342C31322C33383439332E312C32303235303532313136303634362C3332313224
4998,2025-05-21 16:06:53.071,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,40.1,152,16.1,-75.487966,10.390419,20250521160802,0732,0101,3AB6,BBACDFB,04,12,38493.2,20250521160801,3215$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C34302E312C3135322C31362E312C2D37352E3438373936362C31302E3339303431392C32303235303532313136303830322C303733322C303130312C334142362C424241434446422C30342C31322C33383439332E322C32303235303532313136303830312C3332313524
5024,2025-05-21 16:21:02.006,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,24.7,3,12.9,-75.471514,10.378167,20250521162211,0732,0101,3AB6,BBA430A,04,12,38498.1,20250521162210,322F$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C32342E372C332C31322E392C2D37352E3437313531342C31302E3337383136372C32303235303532313136323231312C303733322C303130312C334142362C424241343330412C30342C31322C33383439382E312C32303235303532313136323231302C3332324624
5029,2025-05-21 16:22:57.114,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,13.8,32,13.5,-75.471364,10.378943,20250521162405,0732,0101,3AB6,BBAAEEE,04,12,38498.2,20250521162404,3234$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C31332E382C33322C31332E352C2D37352E3437313336342C31302E3337383934332C32303235303532313136323430352C303733322C303130312C334142362C424241414545452C30342C31322C33383439382E322C32303235303532313136323430342C3332333424
5032,2025-05-21 16:24:32.641,"+RESP:GTGEO,500700,868574042858816,,,B1,1,1,13.7,35,30.9,-75.469537,10.381606,20250521162541,0732,0101,3AB6,BBAAF71,04,12,38498.6,20250521162540,3237$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C42312C312C312C31332E372C33352C33302E392C2D37352E3436393533372C31302E3338313630362C32303235303532313136323534312C303733322C303130312C334142362C424241414637312C30342C31322C33383439382E362C32303235303532313136323534302C3332333724
5033,2025-05-21 16:24:38.414,"+RESP:GTGEO,500700,868574042858816,,,41,1,1,6.0,22,30.7,-75.469473,10.381745,20250521162547,0732,0101,3AB6,BBAAF71,04,12,38498.6,20250521162547,3238$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C34312C312C312C362E302C32322C33302E372C2D37352E3436393437332C31302E3338313734352C32303235303532313136323534372C303733322C303130312C334142362C424241414637312C30342C31322C33383439382E362C32303235303532313136323534372C3332333824
5036,2025-05-21 16:25:08.287,"+RESP:GTGEO,500700,868574042858816,,,40,1,1,15.2,304,26.9,-75.469769,10.381997,20250521162617,0732,0101,3AB6,BBAAF71,04,12,38498.6,20250521162617,323B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C34302C312C312C31352E322C3330342C32362E392C2D37352E3436393736392C31302E3338313939372C32303235303532313136323631372C303733322C303130312C334142362C424241414637312C30342C31322C33383439382E362C32303235303532313136323631372C3332334224
5037,2025-05-21 16:25:08.906,"+RESP:GTGEO,500700,868574042858816,,,B0,1,1,15.2,304,26.9,-75.469769,10.381997,20250521162617,0732,0101,3AB6,BBAAF71,04,12,38498.6,20250521162617,323C$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C42302C312C312C31352E322C3330342C32362E392C2D37352E3436393736392C31302E3338313939372C32303235303532313136323631372C303733322C303130312C334142362C424241414637312C30342C31322C33383439382E362C32303235303532313136323631372C3332334324
5050,2025-05-21 16:33:08.349,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,24.0,135,19.9,-75.459129,10.375040,20250521163417,0732,0101,3AB6,BBA4308,04,12,38500.5,20250521163417,3249$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C32342E302C3133352C31392E392C2D37352E3435393132392C31302E3337353034302C32303235303532313136333431372C303733322C303130312C334142362C424241343330382C30342C31322C33383530302E352C32303235303532313136333431372C3332343924
5052,2025-05-21 16:33:17.235,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,34.4,129,21.6,-75.458601,10.374563,20250521163426,0732,0101,3AB6,BBAAF67,04,12,38500.6,20250521163426,324B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C33342E342C3132392C32312E362C2D37352E3435383630312C31302E3337343536332C32303235303532313136333432362C303733322C303130312C334142362C424241414636372C30342C31322C33383530302E362C32303235303532313136333432362C3332344224
5090,2025-05-21 16:53:33.395,"+RESP:GTGEO,500700,868574042858816,,,01,1,1,13.4,341,10.7,-75.457008,10.401662,20250521165442,0732,0101,3AB6,BBACE24,04,12,38510.1,20250521165442,3270$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30312C312C312C31332E342C3334312C31302E372C2D37352E3435373030382C31302E3430313636322C32303235303532313136353434322C303733322C303130312C334142362C424241434532342C30342C31322C33383531302E312C32303235303532313136353434322C3332373024
5094,2025-05-21 16:54:57.871,"+RESP:GTGEO,500700,868574042858816,,,00,1,1,4.9,297,13.9,-75.456455,10.402091,20250521165606,0732,0101,3AB6,BBACE24,04,12,38510.1,20250521165606,3274$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30302C312C312C342E392C3239372C31332E392C2D37352E3435363435352C31302E3430323039312C32303235303532313136353630362C303733322C303130312C334142362C424241434532342C30342C31322C33383531302E312C32303235303532313136353630362C3332373424
5095,2025-05-21 16:55:09.264,"+RESP:GTGEO,500700,868574042858816,,,01,1,1,0.0,253,12.5,-75.456499,10.402068,20250521165618,0732,0101,3AB6,BBACE24,04,12,38510.1,20250521165618,3275$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30312C312C312C302E302C3235332C31322E352C2D37352E3435363439392C31302E3430323036382C32303235303532313136353631382C303733322C303130312C334142362C424241434532342C30342C31322C33383531302E312C32303235303532313136353631382C3332373524
