,Created,Message,Status
12312,2025-05-30 13:15:59.291,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,44.2,97,22.7,-75.478969,10.374581,20250530131716,0732,0101,3AB6,BBACE07,04,12,31755.3,20250530131716,646A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C34342E322C39372C32322E372C2D37352E3437383936392C31302E3337343538312C32303235303533303133313731362C303733322C303130312C334142362C424241434530372C30342C31322C33313735352E332C32303235303533303133313731362C3634364124
12320,2025-05-30 13:21:20.628,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,33,16.0,-75.468375,10.383359,20250530132237,0732,0101,3AB6,BBAAF71,04,12,31757.3,20250530132238,6472$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C33332C31362E302C2D37352E3436383337352C31302E3338333335392C32303235303533303133323233372C303733322C303130312C334142362C424241414637312C30342C31322C33313735372E332C32303235303533303133323233382C3634373224
12324,2025-05-30 13:22:35.966,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,29.6,124,17.4,-75.467485,10.383225,20250530132331,0732,0101,3AB6,BBAAF71,04,12,31757.4,20250530132331,6476$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32392E362C3132342C31372E342C2D37352E3436373438352C31302E3338333232352C32303235303533303133323333312C303733322C303130312C334142362C424241414637312C30342C31322C33313735372E342C32303235303533303133323333312C3634373624
12325,2025-05-30 13:22:56.440,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,126,14.8,-75.465770,10.382039,20250530132413,0732,0101,3AB6,BBAAF70,04,12,31757.6,20250530132413,6477$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3132362C31342E382C2D37352E3436353737302C31302E3338323033392C32303235303533303133323431332C303733322C303130312C334142362C424241414637302C30342C31322C33313735372E362C32303235303533303133323431332C3634373724
12326,2025-05-30 13:23:50.494,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,22.5,130,16.4,-75.465231,10.381616,20250530132507,0732,0101,3AB6,BBAAF70,04,12,31757.7,20250530132507,6478$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32322E352C3133302C31362E342C2D37352E3436353233312C31302E3338313631362C32303235303533303133323530372C303733322C303130312C334142362C424241414637302C30342C31322C33313735372E372C32303235303533303133323530372C3634373824
12329,2025-05-30 13:25:34.319,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,139,16.3,-75.460287,10.376322,20250530132651,0732,0101,3AB6,BBA4308,04,12,31758.5,20250530132651,647B$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3133392C31362E332C2D37352E3436303238372C31302E3337363332322C32303235303533303133323635312C303733322C303130312C334142362C424241343330382C30342C31322C33313735382E352C32303235303533303133323635312C3634374224
12330,2025-05-30 13:25:52.160,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,38.0,139,17.1,-75.459719,10.375680,20250530132709,0732,0101,3AB6,BBA4308,04,12,31758.6,20250530132709,647C$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33382E302C3133392C31372E312C2D37352E3435393731392C31302E3337353638302C32303235303533303133323730392C303733322C303130312C334142362C424241343330382C30342C31322C33313735382E362C32303235303533303133323730392C3634374324
12333,2025-05-30 13:27:19.090,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,5.7,124,18.2,-75.454530,10.370349,20250530132836,0732,0101,3AB6,BBAAF66,04,12,31759.4,20250530132836,647F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C352E372C3132342C31382E322C2D37352E3435343533302C31302E3337303334392C32303235303533303133323833362C303733322C303130312C334142362C424241414636362C30342C31322C33313735392E342C32303235303533303133323833362C3634374624
12334,2025-05-30 13:27:34.400,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,34.0,181,17.3,-75.454113,10.369631,20250530132851,0732,0101,3AB6,BBAAF66,04,12,31759.5,20250530132851,6480$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33342E302C3138312C31372E332C2D37352E3435343131332C31302E3336393633312C32303235303533303133323835312C303733322C303130312C334142362C424241414636362C30342C31322C33313735392E352C32303235303533303133323835312C3634383024
12342,2025-05-30 13:29:59.619,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,13,15.8,-75.450263,10.382907,20250530133115,0732,0101,3AB6,BBA4507,04,12,31761.4,20250530133115,6488$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C31332C31352E382C2D37352E3435303236332C31302E3338323930372C32303235303533303133333131352C303733322C303130312C334142362C424241343530372C30342C31322C33313736312E342C32303235303533303133333131352C3634383824
12344,2025-05-30 13:30:48.302,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,50.9,11,16.3,-75.450030,10.384146,20250530133204,0732,0101,3AB6,BBA4506,04,12,31761.5,20250530133204,648A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35302E392C31312C31362E332C2D37352E3435303033302C31302E3338343134362C32303235303533303133333230342C303733322C303130312C334142362C424241343530362C30342C31322C33313736312E352C32303235303533303133333230342C3634384124
12350,2025-05-30 13:32:37.396,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,4.7,99,14.6,-75.447345,10.394705,20250530133325,0732,0101,3AB6,BBA44EA,04,12,31762.8,20250530133326,648F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C342E372C39392C31342E362C2D37352E3434373334352C31302E3339343730352C32303235303533303133333332352C303733322C303130312C334142362C424241343445412C30342C31322C33313736322E382C32303235303533303133333332362C3634384624
12357,2025-05-30 13:37:19.360,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,37.9,16,11.3,-75.447184,10.396106,20250530133836,0732,0101,3AB6,BBACE24,04,12,31762.9,20250530133836,6496$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33372E392C31362C31312E332C2D37352E3434373138342C31302E3339363130362C32303235303533303133333833362C303733322C303130312C334142362C424241434532342C30342C31322C33313736322E392C32303235303533303133333833362C3634393624
12374,2025-05-30 13:42:43.931,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,7.6,309,14.2,-75.454644,10.398477,20250530134401,0732,0101,0E28,3E09,04,12,31766.8,20250530134401,64A6$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C372E362C3330392C31342E322C2D37352E3435343634342C31302E3339383437372C32303235303533303133343430312C303733322C303130312C304532382C334530392C30342C31322C33313736362E382C32303235303533303133343430312C3634413624
12375,2025-05-30 13:43:01.731,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,24.1,310,9.7,-75.455390,10.399079,20250530134419,0732,0101,0E28,3E09,04,12,31766.9,20250530134419,64A7$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32342E312C3331302C392E372C2D37352E3435353339302C31302E3339393037392C32303235303533303133343431392C303733322C303130312C304532382C334530392C30342C31322C33313736362E392C32303235303533303133343431392C3634413724
12380,2025-05-30 13:44:29.127,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,6.0,43,6.8,-75.456879,10.401801,20250530134546,0732,0101,0E28,CCE4,04,12,31767.3,20250530134547,64AC$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C362E302C34332C362E382C2D37352E3435363837392C31302E3430313830312C32303235303533303133343534362C303733322C303130312C304532382C434345342C30342C31322C33313736372E332C32303235303533303133343534372C3634414324
12411,2025-05-30 14:13:57.129,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,30.0,327,5.7,-75.457437,10.402535,20250530141514,0732,0101,3AB6,BBACE24,04,12,31767.5,20250530141514,64CB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33302E302C3332372C352E372C2D37352E3435373433372C31302E3430323533352C32303235303533303134313531342C303733322C303130312C334142362C424241434532342C30342C31322C33313736372E352C32303235303533303134313531342C3634434224
12425,2025-05-30 14:21:39.481,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,192,18.8,-75.451208,10.378743,20250530142256,0732,0101,3AB6,BBA4507,04,12,31771.9,20250530142256,64D9$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3139322C31382E382C2D37352E3435313230382C31302E3337383734332C32303235303533303134323235362C303733322C303130312C334142362C424241343530372C30342C31322C33313737312E392C32303235303533303134323235362C3634443924
12426,2025-05-30 14:21:54.432,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,39.0,190,19.8,-75.451395,10.377764,20250530142311,0732,0101,3AB6,BBA4507,04,12,31772.0,20250530142311,64DA$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33392E302C3139302C31392E382C2D37352E3435313339352C31302E3337373736342C32303235303533303134323331312C303733322C303130312C334142362C424241343530372C30342C31322C33313737322E302C32303235303533303134323331312C3634444124
12427,2025-05-30 14:23:04.896,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,39.0,190,19.8,-75.451395,10.377764,20250530142311,0732,0101,3AB6,BBA4507,04,12,31772.0,20250530142311,64DA$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33392E302C3139302C31392E382C2D37352E3435313339352C31302E3337373736342C32303235303533303134323331312C303733322C303130312C334142362C424241343530372C30342C31322C33313737322E302C32303235303533303134323331312C3634444124
12433,2025-05-30 14:23:42.390,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,315,14.4,-75.457826,10.374122,20250530142459,0732,0101,3AB6,BBAAF67,04,12,31773.3,20250530142459,64E0$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3331352C31342E342C2D37352E3435373832362C31302E3337343132322C32303235303533303134323435392C303733322C303130312C334142362C424241414636372C30342C31322C33313737332E332C32303235303533303134323435392C3634453024
12439,2025-05-30 14:28:39.486,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,17.7,316,12.9,-75.460654,10.376836,20250530142956,0732,0101,3AB6,BBAB3B7,04,12,31773.8,20250530142956,64E6$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31372E372C3331362C31322E392C2D37352E3436303635342C31302E3337363833362C32303235303533303134323935362C303733322C303130312C334142362C424241423342372C30342C31322C33313737332E382C32303235303533303134323935362C3634453624
12444,2025-05-30 14:32:54.176,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,305,14.5,-75.467882,10.383614,20250530143411,0732,0101,3AB6,BBAAF6F,04,12,31774.9,20250530143411,64EB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3330352C31342E352C2D37352E3436373838322C31302E3338333631342C32303235303533303134333431312C303733322C303130312C334142362C424241414636462C30342C31322C33313737342E392C32303235303533303134333431312C3634454224
12447,2025-05-30 14:33:42.435,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,20.9,214,13.7,-75.468530,10.383130,20250530143459,0732,0101,3AB6,BBAAF71,04,12,31775.0,20250530143459,64EE$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32302E392C3231342C31332E372C2D37352E3436383533302C31302E3338333133302C32303235303533303134333435392C303733322C303130312C334142362C424241414637312C30342C31322C33313737352E302C32303235303533303134333435392C3634454524
12450,2025-05-30 14:35:21.466,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,8.0,211,6.9,-75.471429,10.378874,20250530143638,0732,0101,3AB6,BBA3F84,04,12,31775.5,20250530143639,64F1$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C382E302C3231312C362E392C2D37352E3437313432392C31302E3337383837342C32303235303533303134333633382C303733322C303130312C334142362C424241334638342C30342C31322C33313737352E352C32303235303533303134333633392C3634463124
12453,2025-05-30 14:36:47.359,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,38.4,186,13.6,-75.471579,10.377063,20250530143738,0732,0101,3AB6,BBA3F84,04,12,31775.7,20250530143738,64F4$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33382E342C3138362C31332E362C2D37352E3437313537392C31302E3337373036332C32303235303533303134333733382C303733322C303130312C334142362C424241334638342C30342C31322C33313737352E372C32303235303533303134333733382C3634463424
12455,2025-05-30 14:37:32.227,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,4.1,229,15.3,-75.472422,10.373410,20250530143847,0732,0101,3AB6,BBA3F84,04,12,31776.2,20250530143847,64F6$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C342E312C3232392C31352E332C2D37352E3437323432322C31302E3337333431302C32303235303533303134333834372C303733322C303130312C334142362C424241334638342C30342C31322C33313737362E322C32303235303533303134333834372C3634463624
12458,2025-05-30 14:37:54.462,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,38.6,286,13.3,-75.473502,10.373706,20250530143911,0732,0101,3AB6,BBA3F84,04,12,31776.3,20250530143911,64F9$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33382E362C3238362C31332E332C2D37352E3437333530322C31302E3337333730362C32303235303533303134333931312C303733322C303130312C334142362C424241334638342C30342C31322C33313737362E332C32303235303533303134333931312C3634463924
12464,2025-05-30 14:41:15.495,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,11,18.8,-75.480461,10.376670,20250530144232,0732,0101,3AB6,BBACE07,04,12,31777.3,20250530144232,64FF$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C31312C31382E382C2D37352E3438303436312C31302E3337363637302C32303235303533303134343233322C303733322C303130312C334142362C424241434530372C30342C31322C33313737372E332C32303235303533303134343233322C3634464624
12465,2025-05-30 14:41:30.200,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,28.4,15,17.2,-75.480257,10.377513,20250530144247,0732,0101,3AB6,BBACE07,04,12,31777.4,20250530144247,6500$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32382E342C31352C31372E322C2D37352E3438303235372C31302E3337373531332C32303235303533303134343234372C303733322C303130312C334142362C424241434530372C30342C31322C33313737372E342C32303235303533303134343234372C3635303024
12466,2025-05-30 14:41:53.147,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,14,15.8,-75.480173,10.377799,20250530144308,0732,0101,3AB6,BBAD4FA,04,12,31777.4,20250530144308,6501$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C31342C31352E382C2D37352E3438303137332C31302E3337373739392C32303235303533303134343330382C303733322C303130312C334142362C424241443446412C30342C31322C33313737372E342C32303235303533303134343330382C3635303124
12467,2025-05-30 14:42:06.611,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,14.6,14,11.8,-75.479968,10.378631,20250530144323,0732,0101,3AB6,BBAD4FA,04,12,31777.5,20250530144323,6502$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31342E362C31342C31312E382C2D37352E3437393936382C31302E3337383633312C32303235303533303134343332332C303733322C303130312C334142362C424241443446412C30342C31322C33313737372E352C32303235303533303134343332332C3635303224
12472,2025-05-30 14:44:21.161,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,273,6.6,-75.484144,10.379809,20250530144538,0732,0101,3AB6,BBAD186,04,12,31778.1,20250530144538,6507$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3237332C362E362C2D37352E3438343134342C31302E3337393830392C32303235303533303134343533382C303733322C303130312C334142362C424241443138362C30342C31322C33313737382E312C32303235303533303134343533382C3635303724
12473,2025-05-30 14:45:06.814,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,24.8,270,7.5,-75.484825,10.379791,20250530144623,0732,0101,3AB6,BBAAEC6,04,12,31778.2,20250530144623,6508$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32342E382C3237302C372E352C2D37352E3438343832352C31302E3337393739312C32303235303533303134343632332C303733322C303130312C334142362C424241414543362C30342C31322C33313737382E322C32303235303533303134343632332C3635303824
12475,2025-05-30 14:45:53.512,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,276,12.0,-75.486769,10.379889,20250530144708,0732,0101,3AB6,BBAAEC5,04,12,31778.4,20250530144708,650A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3237362C31322E302C2D37352E3438363736392C31302E3337393838392C32303235303533303134343730382C303733322C303130312C334142362C424241414543352C30342C31322C33313737382E342C32303235303533303134343730382C3635304124
12478,2025-05-30 14:46:51.911,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,49.1,15,14.1,-75.487543,10.380974,20250530144808,0732,0101,3AB6,BBAAEC5,04,12,31778.6,20250530144808,650D$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C34392E312C31352C31342E312C2D37352E3438373534332C31302E3338303937342C32303235303533303134343830382C303733322C303130312C334142362C424241414543352C30342C31322C33313737382E362C32303235303533303134343830382C3635304424
