,Device Name,Last Report Date,Create Time,IMEI,Device Type,Group,Iccid,MCU Firmware Version,Modem Version,Firmware Version,Configuration Version,Hardware Version,Battery Percentage,Battery Voltage,Platform Firmware Version,Last Platform Firmware Version,BT Firmware Version,BT Last Firmware Version,OBD Firmware Version,OBD Last Firmware Version,OBD Configuration Version,OBD Last Configuration Version,Backup Battery Charge State,Ignition State,CAN SN,CAN Module SW Version,Bootloader Version,BLE Bootloader Version,BLE Firmware Version,ECU Firmware Version,Wirepas Firmware Version,Wirepas Mesh API Version,Coprocessor Firmware Version,Wi-Fi Firmware Version,Modem Hardware Version
2407,868574042903703,2025-07-17 18:53:09,,868574042903703,GV55W,Default group,89571016023075933430,,,R00A12V03,0102,01.12,74.0,3.91,,,,,,,,,,,,,,,,,,,,,
2408,868574042877352,2025-07-10 02:17:03,,868574042877352,GV55W,Default group,89571016023075933380,,,R00A12V03,0102,01.12,19.0,3.69,,,,,,,,,,,,,,,,,,,,,
2409,868574042877030,2025-07-17 19:02:24,,868574042877030,GV55W,Default group,89571016027096432413,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2410,868574042924899,2025-07-02 13:54:44,,868574042924899,GV55W,Default group,89571016027096432454,,,R00A12V03,0102,01.12,0.0,2.91,,,,,,,,,,,,,,,,,,,,,
2411,868574042889159,2025-07-17 14:29:23,,868574042889159,GV55W,Default group,89571016023075934099,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2412,868574042916879,2025-01-30 15:02:27,,868574042916879,GV55W,Default group,89571015025019103666,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2413,868574042925045,2025-07-16 14:15:31,,868574042925045,GV55W,Default group,89571015021016640727,,,R00A12V03,0102,01.12,74.0,3.91,,,,,,,,,,,,,,,,,,,,,
2414,868574042834882,2025-07-17 17:18:31,,868574042834882,GV55W,Default group,89571015020060982167,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
2415,868574042867015,2025-07-17 14:27:35,,868574042867015,GV55W,Default group,89571016026042879214,,,R00A12V03,0102,01.12,0.0,3.08,,,,,,,,,,,,,,,,,,,,,
2416,868574042903455,2025-07-04 18:23:16,,868574042903455,GV55W,Default group,89571016026042879263,,,R00A12V03,0102,01.12,0.0,3.03,,,,,,,,,,,,,,,,,,,,,
2417,868574042908447,2025-07-15 05:50:54,,868574042908447,GV55W,Default group,89571015021016640685,,,R00A12V03,0102,01.12,98.0,4.11,,,,,,,,,,,,,,,,,,,,,
2418,868574042892443,2025-07-17 02:45:19,,868574042892443,GV55W,Default group,89571016023075933109,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
2419,868574042905385,2025-07-17 01:46:15,,868574042905385,GV55W,Default group,89571016027096432462,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2420,868574042841515,2024-12-23 02:12:42,,868574042841515,GV55W,Default group,89571016027096432470,,,R00A12V03,0102,01.12,32.0,3.73,,,,,,,,,,,,,,,,,,,,,
2421,868574042853718,2025-07-17 02:14:49,,868574042853718,GV55W,Default group,89571016023075933117,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2422,868574042900626,2025-07-16 21:38:50,,868574042900626,GV55W,Default group,89571016023075932978,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2423,868574042904230,2025-07-17 01:45:19,,868574042904230,GV55W,Default group,89571016027096432447,,,R00A12V03,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
2424,868574042908025,2025-07-17 03:17:41,,868574042908025,GV55W,Default group,89571016023075933224,,,R00A12V03,0102,01.12,90.0,4.03,,,,,,,,,,,,,,,,,,,,,
2425,868574042897962,2025-07-17 15:01:03,,868574042897962,GV55W,Default group,89571016023075933307,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2426,868574042835350,2024-12-03 20:20:22,,868574042835350,GV55W,Default group,89571016020105255644,,,R00A12V03,0102,01.12,0.0,3.1,,,,,,,,,,,,,,,,,,,,,
2427,868574042865746,2025-07-16 19:44:18,,868574042865746,GV55W,Default group,89571015020119877145,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2428,868574042894431,2025-07-17 19:12:40,,868574042894431,GV55W,Default group,89571015020119877301,,,R00A12V03,0102,01.12,92.0,4.05,,,,,,,,,,,,,,,,,,,,,
2429,868574042891361,2025-07-17 17:01:36,,868574042891361,GV55W,Default group,89571015022011587285,,,R00A12V03,0102,01.12,87.0,4.01,,,,,,,,,,,,,,,,,,,,,
2430,868574042862016,2025-07-13 21:09:35,,868574042862016,GV55W,Default group,89571015021016640396,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2431,868574042889753,2025-07-16 23:12:25,,868574042889753,GV55W,Default group,89571016023121576951,,,R00A12V03,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
2432,868574042835129,2025-07-17 02:28:06,,868574042835129,GV55W,Default group,89571015025019104268,,,R00A12V03,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2433,868574042881941,2025-07-16 22:54:37,,868574042881941,GV55W,Default group,89571016026042876533,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2434,868574042888490,2025-07-17 02:11:24,,868574042888490,GV55W,Default group,89571015021125251689,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2435,868574042902572,2025-07-17 13:10:06,,868574042902572,GV55W,Default group,89571016023121576290,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
2436,868574042894126,2025-07-17 03:09:37,,868574042894126,GV55W,Default group,89571016023121576670,,,R00A12V03,0102,01.12,98.0,4.11,,,,,,,,,,,,,,,,,,,,,
2437,868574042882675,2025-07-17 09:53:26,,868574042882675,GV55W,Default group,89571015020119058696,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
2438,868574042875554,2025-07-17 10:57:16,,868574042875554,GV55W,Default group,89571016021090726029,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2439,868574042902549,2025-06-29 02:01:02,,868574042902549,GV55W,Default group,89571015021016640362,,,R00A12V03,0102,01.12,72.0,3.89,,,,,,,,,,,,,,,,,,,,,
2440,868574042876412,2025-07-17 02:10:37,,868574042876412,GV55W,Default group,89571015025019103435,,,R00A12V03,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
2441,868574042894258,2025-07-17 12:13:30,,868574042894258,GV55W,Default group,89571015020095254392,,,R00A12V03,0102,01.12,76.0,3.92,,,,,,,,,,,,,,,,,,,,,
2442,868574042907621,2025-07-17 02:03:12,,868574042907621,GV55W,Default group,89571015021016640982,,,R00A12V03,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
2443,868574042890017,2025-07-17 04:06:38,,868574042890017,GV55W,Default group,89571015021016640511,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
2444,868574042836713,2025-07-10 14:58:11,,868574042836713,GV55W,Default group,89571017025014408092,,,R00A12V03,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2445,868574042909486,2025-07-16 05:58:51,,868574042909486,GV55W,Default group,89571015021016640743,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
2446,868574042887955,2025-07-17 19:10:06,,868574042887955,GV55W,Default group,89571015019056278523,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2447,868574042894274,2025-07-17 03:35:08,,868574042894274,GV55W,Default group,89571016026042876426,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2448,868574042917018,2025-01-31 03:16:08,,868574042917018,GV55W,Default group,89571016026042876442,,,R00A12V03,0102,01.12,99.0,4.12,,,,,,,,,,,,,,,,,,,,,
2449,868574042907738,2025-07-15 23:59:58,,868574042907738,GV55W,Default group,89571016026042876467,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2450,868574042870795,2025-07-17 03:08:17,,868574042870795,GV55W,Default group,89571016026042876483,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2451,868574042876099,2025-07-17 17:37:19,,868574042876099,GV55W,Default group,89571016023121576175,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2452,868574042900105,2025-07-17 02:01:12,,868574042900105,GV55W,Default group,89571015021016640610,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2453,868574042888292,2025-07-17 02:03:31,,868574042888292,GV55W,Default group,89571015020095255019,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2454,868574042918081,2025-07-16 23:03:30,,868574042918081,GV55W,Default group,89571016027096433056,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
2455,868574042898390,2025-01-31 06:22:13,,868574042898390,GV55W,Default group,89571016027096433031,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2456,868574042855440,2025-07-17 03:03:25,,868574042855440,GV55W,Default group,89571016027096433064,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
2457,868574042889878,2025-07-17 06:36:03,,868574042889878,GV55W,Default group,89571016027096433106,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2458,868574042894084,2025-07-17 18:54:45,,868574042894084,GV55W,Default group,89571016027096432439,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2459,868574042895024,2025-07-17 14:42:43,,868574042895024,GV55W,Default group,89571016027096432991,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
2460,868574042916994,2025-07-17 02:20:45,,868574042916994,GV55W,Default group,89571016027096433015,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2461,868574042872569,2025-07-17 19:35:43,,868574042872569,GV55W,Default group,89571016027096433023,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
2462,868574042847447,2025-07-17 02:03:40,,868574042847447,GV55W,Default group,89571016027096433007,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2463,868574042872387,2025-07-17 02:57:51,,868574042872387,GV55W,Default group,89571015021125252133,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2464,868574042909148,2025-07-17 02:51:08,,868574042909148,GV55W,Default group,89571015020113165810,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2465,868574042894761,2025-07-17 11:44:37,,868574042894761,GV55W,Default group,89571016026042877457,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2466,868574042899927,2025-06-20 23:31:01,,868574042899927,GV55W,Default group,89571016026042876574,,,R00A10V09,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2467,868574042879697,2025-07-17 11:21:22,,868574042879697,GV55W,Default group,89571016027096433189,,,R00A12V03,0102,01.12,0.0,3.44,,,,,,,,,,,,,,,,,,,,,
2468,868574042895230,2025-06-27 13:47:02,,868574042895230,GV55W,Default group,89571016026042877838,,,R00A10V09,0112,01.12,8.0,3.58,,,,,,,,,,,,,,,,,,,,,
2469,868574042927033,2025-07-17 12:35:40,,868574042927033,GV55W,Default group,89571016026042877697,,,R00A12V03,0102,01.12,78.0,3.93,,,,,,,,,,,,,,,,,,,,,
2470,868574042903695,2025-07-17 11:58:26,,868574042903695,GV55W,Default group,89571016026042879388,,,R00A10V09,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2471,868574042926977,2024-11-12 19:11:37,,868574042926977,GV55W,Default group,89571016026042877762,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2472,868574042895255,2025-01-31 02:35:08,,868574042895255,GV55W,Default group,89571016026042876871,,,R00A10V09,0102,01.12,66.0,3.86,,,,,,,,,,,,,,,,,,,,,
2473,868574042925086,2024-09-15 12:36:39,,868574042925086,GV55W,Default group,89571016027096433163,,,R00A12V03,0102,01.12,98.0,4.11,,,,,,,,,,,,,,,,,,,,,
2474,868574042903307,2025-07-04 00:55:36,,868574042903307,GV55W,Default group,89571016026042876889,,,R00A10V09,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
2475,868574042875406,2025-07-17 03:11:46,,868574042875406,GV55W,Default group,89571016026042877903,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2476,868574042865217,2025-07-17 13:44:25,,868574042865217,GV55W,Default group,89571016026042877861,,,R00A10V09,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
2477,868574042911110,2025-07-17 13:06:01,,868574042911110,GV55W,Default group,89571016026042877754,,,R00A12V03,0102,01.12,65.0,3.85,,,,,,,,,,,,,,,,,,,,,
2478,868574042911649,2025-07-17 02:18:54,,868574042911649,GV55W,Default group,89571016027096432942,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2479,868574042920772,2025-07-17 02:03:52,,868574042920772,GV55W,Default group,89571016026042877358,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2480,868574042926894,2025-07-16 19:34:30,,868574042926894,GV55W,Default group,89571016027096433197,,,R00A12V03,0102,01.12,43.0,3.76,,,,,,,,,,,,,,,,,,,,,
2481,868574042926993,2025-07-17 12:14:14,,868574042926993,GV55W,Default group,89571016027096433312,,,R00A12V03,0102,01.12,87.0,4.01,,,,,,,,,,,,,,,,,,,,,
2482,868574042905401,2025-07-17 02:25:21,,868574042905401,GV55W,Default group,89571016027096432876,,,R00A12V03,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
2483,868574042879903,2025-07-17 02:31:37,,868574042879903,GV55W,Default group,89571016027096432728,,,R00A12V03,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
2484,868574042918941,2025-07-17 03:11:05,,868574042918941,GV55W,Default group,89571016026042877853,,,R00A10V09,0112,01.12,77.0,3.92,,,,,,,,,,,,,,,,,,,,,
2485,868574042862677,2025-07-17 02:01:00,,868574042862677,GV55W,Default group,89571016027096432793,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2486,868574042922521,2025-07-17 18:10:05,,868574042922521,GV55W,Default group,89571016027096433072,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2487,868574042920889,2025-07-17 09:09:19,,868574042920889,GV55W,Default group,89571016027096433296,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
2488,868574042898465,2024-07-16 16:33:48,,868574042898465,GV55W,Default group,89571016027096432835,,,R00A12V03,0102,01.12,50.0,3.78,,,,,,,,,,,,,,,,,,,,,
2489,868574042917596,2025-07-17 03:01:27,,868574042917596,GV55W,Default group,89571016027096432652,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2490,868574042927116,2025-07-17 12:53:32,,868574042927116,GV55W,Default group,89571016026042877739,,,R00A12V03,0102,01.12,0.0,3.28,,,,,,,,,,,,,,,,,,,,,
2491,868574042868559,2025-07-17 02:03:00,,868574042868559,GV55W,Default group,89571016026042877929,,,R00A10V09,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
2492,868574042920574,2025-07-17 03:06:16,,868574042920574,GV55W,Default group,89571016026042877440,,,R00A12V03,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
2493,868574042880653,2025-07-16 22:47:08,,868574042880653,GV55W,Default group,89571016026042877531,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
2494,868574042923727,2025-07-15 16:03:26,,868574042923727,GV55W,Default group,89571016026042877556,,,R00A12V03,0102,01.12,54.0,3.8,,,,,,,,,,,,,,,,,,,,,
2495,868574042918743,2025-01-17 03:22:02,,868574042918743,GV55W,Default group,89571016026042877416,,,R00A12V03,0102,01.12,16.0,3.66,,,,,,,,,,,,,,,,,,,,,
2496,868574042919071,2025-01-31 21:41:02,,868574042919071,GV55W,Default group,89571016026042876921,,,R00A10V09,0102,01.12,5.0,3.54,,,,,,,,,,,,,,,,,,,,,
2497,868574042899240,2025-01-31 18:07:34,,868574042899240,GV55W,Default group,89571016026042877663,,,R00A12V03,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2498,868574042870787,2025-07-17 17:14:48,,868574042870787,GV55W,Default group,89571016026042879404,,,R00A10V09,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2499,868574042841481,2025-07-17 02:22:52,,868574042841481,GV55W,Default group,89571016027096432926,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2500,868574042894498,2025-07-17 04:12:14,,868574042894498,GV55W,Default group,89571016027096432868,,,R00A12V03,0102,01.12,96.0,4.08,,,,,,,,,,,,,,,,,,,,,
2501,868574042909429,2025-07-02 19:50:55,,868574042909429,GV55W,Default group,89571016026042877655,,,R00A12V03,0102,01.12,0.0,3.12,,,,,,,,,,,,,,,,,,,,,
2502,868574042917984,2025-07-17 02:22:47,,868574042917984,GV55W,Default group,89571016027096433346,,,R00A12V03,0102,01.12,74.0,3.9,,,,,,,,,,,,,,,,,,,,,
2503,868574042919006,2025-07-17 15:55:38,,868574042919006,GV55W,Default group,89571016027096432975,,,R00A12V03,0102,01.12,3.0,3.52,,,,,,,,,,,,,,,,,,,,,
2504,868574042894894,2025-07-17 02:12:35,,868574042894894,GV55W,Default group,89571016026042877846,,,R00A10V09,0112,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2505,868574042890520,2025-07-17 13:39:19,,868574042890520,GV55W,Default group,89571016027096433395,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2506,868574042880885,2025-07-17 03:19:25,,868574042880885,GV55W,Default group,89571016026042877945,,,R00A10V09,0102,01.12,96.0,4.08,,,,,,,,,,,,,,,,,,,,,
2507,868574042868286,2025-07-17 02:03:42,,868574042868286,GV55W,Default group,89571016026042876954,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2508,868574042892773,2025-07-04 13:13:47,,868574042892773,GV55W,Default group,89571017024037212334,,,R00A12V03,0102,01.12,0.0,2.94,,,,,,,,,,,,,,,,,,,,,
2509,868574042914395,2025-07-17 03:16:23,,868574042914395,GV55W,Default group,89571016026042877572,,,R00A12V03,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
2510,868574042893060,2025-07-17 18:21:18,,868574042893060,GV55W,Default group,89571016027096433247,,,R00A12V03,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
2511,868574042884903,2025-07-17 02:44:53,,868574042884903,GV55W,Default group,89571016027096432892,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2512,868574042885215,2025-07-12 16:59:43,,868574042885215,GV55W,Default group,89571016027096432777,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2513,868574042891221,2025-07-17 02:03:05,,868574042891221,GV55W,Default group,89571016026042876764,,,R00A10V09,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
2514,868574042855291,2025-07-09 13:05:50,,868574042855291,GV55W,Default group,89571016026042877374,,,R00A12V03,0102,01.12,0.0,3.37,,,,,,,,,,,,,,,,,,,,,
2515,868574042891825,2025-07-17 19:03:09,,868574042891825,GV55W,Default group,89571016027096432660,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2516,868574042894712,2025-07-17 18:34:57,,868574042894712,GV55W,Default group,89571016026042877432,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2517,868574042913546,2025-07-17 17:13:34,,868574042913546,GV55W,Default group,89571016026042877366,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2518,868574042886296,2025-07-15 02:59:14,,868574042886296,GV55W,Default group,89571016027096432611,,,R00A12V03,0102,01.12,31.0,3.73,,,,,,,,,,,,,,,,,,,,,
2519,868574042913355,2025-06-14 05:52:08,,868574042913355,GV55W,Default group,89571016026042877705,,,R00A12V03,0102,01.12,27.0,3.72,,,,,,,,,,,,,,,,,,,,,
2520,868574042915855,2025-07-16 23:09:34,,868574042915855,GV55W,Default group,89571016026042877911,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2521,868574042919428,2025-07-16 23:14:14,,868574042919428,GV55W,Default group,89571016027096433155,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2522,868574042895214,2025-07-17 12:33:32,,868574042895214,GV55W,Default group,89571016027096433270,,,R00A12V03,0112,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
2523,868574042882600,2025-07-17 15:04:56,,868574042882600,GV55W,Default group,89571016026042877580,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2524,868574042884341,2025-07-08 17:38:17,,868574042884341,GV55W,Default group,89571016026042877937,,,R00A10V09,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2525,868574042880034,2025-01-31 20:40:13,,868574042880034,GV55W,Default group,89571016026042877622,,,R00A12V03,0102,01.12,0.0,3.31,,,,,,,,,,,,,,,,,,,,,
2526,868574042875422,2025-07-11 14:50:19,,868574042875422,GV55W,Default group,89571016026042877598,,,R00A12V03,0102,01.12,0.0,2.9,,,,,,,,,,,,,,,,,,,,,
2527,868574042917570,2025-07-17 12:27:27,,868574042917570,GV55W,Default group,89571016026042877986,,,R00A10V09,0102,01.12,7.0,3.56,,,,,,,,,,,,,,,,,,,,,
2528,868574042854559,2025-07-17 12:29:30,,868574042854559,GV55W,Default group,89571015025019103625,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
2529,868574042847843,2025-07-17 13:27:55,,868574042847843,GV55W,Default group,89571016027096432967,,,R00A12V03,0102,01.12,19.0,3.69,,,,,,,,,,,,,,,,,,,,,
2530,868574042901921,2025-07-17 02:03:09,,868574042901921,GV55W,Default group,89571016027096433262,,,R00A12V03,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
2531,868574042919170,2025-07-07 14:46:00,,868574042919170,GV55W,Default group,89571016027096432769,,,R00A12V03,0102,01.12,0.0,3.43,,,,,,,,,,,,,,,,,,,,,
2532,868574042903356,2025-06-03 02:17:06,,868574042903356,GV55W,Default group,89571016026042876863,,,R00A10V09,0102,01.12,19.0,3.69,,,,,,,,,,,,,,,,,,,,,
2533,868574042882881,2025-07-17 02:01:12,,868574042882881,GV55W,Default group,89571016027096433205,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2534,868574042911458,2025-07-17 02:10:47,,868574042911458,GV55W,Default group,89571016026042879370,,,R00A10V09,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
2535,868574042907837,2025-07-16 22:02:17,,868574042907837,GV55W,Default group,89571016027096433080,,,R00A12V03,0102,01.12,0.0,3.46,,,,,,,,,,,,,,,,,,,,,
2536,868574042905997,2025-07-08 18:39:37,,868574042905997,GV55W,Default group,89571017025014409041,,,R00A12V03,0102,01.12,24.0,3.71,,,,,,,,,,,,,,,,,,,,,
2537,868574042917463,2025-01-23 02:16:33,,868574042917463,GV55W,Default group,89571016026042877184,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2538,868574042866140,2025-06-11 02:19:57,,868574042866140,GV55W,Default group,89571016027096433353,,,R00A12V03,0102,01.12,95.0,4.08,,,,,,,,,,,,,,,,,,,,,
2539,868574042906029,2025-07-17 12:56:54,,868574042906029,GV55W,Default group,89571016026042877978,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
2540,868574042917588,2025-07-17 02:55:40,,868574042917588,GV55W,Default group,89571016026042877267,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2541,868574042912480,2025-07-17 17:59:34,,868574042912480,GV55W,Default group,89571016026042877176,,,R00A10V09,0102,01.12,26.0,3.71,,,,,,,,,,,,,,,,,,,,,
2542,868574042912779,2025-07-17 08:06:01,,868574042912779,GV55W,Default group,8957123112215381375F,,,R00A10V09,0102,01.12,98.0,4.11,,,,,,,,,,,,,,,,,,,,,
2543,868574042918677,2025-07-17 02:03:22,,868574042918677,GV55W,Default group,89571016026042877333,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2544,868574042877485,2025-07-16 14:28:36,,868574042877485,GV55W,Default group,89571016026042877309,,,R00A10V09,0102,01.12,0.0,3.13,,,,,,,,,,,,,,,,,,,,,
2545,868574042847116,2025-07-17 02:26:42,,868574042847116,GV55W,Default group,89571016026042877317,,,R00A10V09,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
2546,868574042912282,2025-07-17 14:07:21,,868574042912282,GV55W,Default group,89571016026042877325,,,R00A10V09,0102,01.12,13.0,3.63,,,,,,,,,,,,,,,,,,,,,
2547,868574042922943,2025-07-17 02:59:41,,868574042922943,GV55W,Default group,89571016026042877150,,,R00A10V09,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
2548,868574042904883,2025-07-17 12:17:07,,868574042904883,GV55W,Default group,89571016026042877275,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2549,868574042880968,2025-07-17 02:52:57,,868574042880968,GV55W,Default group,89571016026042877291,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
2550,868574042912274,2025-07-17 02:30:52,,868574042912274,GV55W,Default group,89571016026042877283,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
2551,868574042912894,2025-07-17 01:33:25,,868574042912894,GV55W,Default group,89571016026042877168,,,R00A10V09,0102,01.12,85.0,3.99,,,,,,,,,,,,,,,,,,,,,
