ID;Owner;Unit ID;Unit;Peripherals;Reporting Status;Show Until;Billing Group;Last Event Date;Monthly Fee;Bill To;Assigned To;Linked Mode;Paired GPS;Paired Camera;Billable;RMA;Unit Type;IMEI;Serial Number;Phone Number;Carrier;SIM #;VIN;License Plate;Static IP;Event;Last Contact On;Min;Server IP;Server Port;Last Event Address;Modem;Inv #;Status;Last Service Paid Until;Service Paid Until;Assigned to Company;IFTA;History Months;Comments;Warranty Expires;Script;JBOX Profile;Contract Type;Subscription;Firmware
1103571;Renting;13HF;TFO555;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042785662;S2-M007693-13HF;9103544925;Claro CO;57101602308330906;;TFO555;;Parked;23/07/2025;0;3.231.161.53;10613;Av. Picaleña, Ibagué, Tolima, Colombia. 730005;3G;311360;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;7/31/2024 9:16:49 AM;N;3;;4/12/2025 12:00:00 AM;;;;;
1092372;Renting;0TQ7;TFO484;;;;;10/09/2024;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;354514101571307;4764418135;9104054181;Claro CO;89571016023075938751;3FDXF7545YMA39964;TFO484;;Parked;10/09/2024;0;3.231.161.53;10530;South America, Palmira, Valle del Cauca. VCA.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/30/2022 12:44:41 AM;N;3;;9/5/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095146;Renting;0VV8;SZM660;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102101636;1363185180;9101138748;MOVISTAR CO;8957123112215160266;3ALHCYC51EDFR1161;SZM660;;Idle Alert;23/07/2025;0;3.231.161.53;10530;South America, Bello, Antioquia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/25/2023 11:21:02 AM;N;3;;2/2/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1076489;Renting;0JDR;SXJ938;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042448782;S2-M007693-0JDR;9103417477;Claro CO;57101602303750970;;SXJ938;;Parked;23/07/2025;0;3.231.161.53;10613;FG4Q+F8 Tolú Viejo, Sucre, Colombia. 707057;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/2/2023 2:19:01 PM;N;3;;2/4/2021 12:00:00 AM;;;;;
1097250;Renting;0XHN;SXJ916;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042402417;S2-M007693-0XHN;9104052908;Claro CO;57101602312162624;;SXJ916;;Idle - Stop;23/07/2025;0;3.231.161.53;10613;Kr37-36, Cali, Valle Cauca, Colombia, . .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/1/2023 10:00:58 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1099916;Renting;0ZJO;SXJ902;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042659479;S2-M007693-0ZJO;9103454802;Claro CO;57101602502492288;;SXJ902;;Idle - Stop;23/07/2025;0;3.231.161.53;10613;Caã‘averal-66, Ibague, Tolima, Colombia, . .;3G;309311;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/23/2023 12:12:04 PM;N;3;;9/19/2024 12:00:00 AM;;;;;
1095976;Renting;0WI9;SXJ881;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041279170;S2-M006820-0WI9;9104044150;Claro CO;57101602312162051;;SXJ881;;Parked;23/07/2025;0;3.231.161.53;10613;Cl27 1a-81, Ibague, Tolima, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/28/2023 3:12:31 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1092324;Renting;0TOV;SXJ673;;;;;11/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102519829;4764417965;9104054157;Claro CO;89571016023075938207;9F3MCP3H8M3105035;SXJ673;;Towing/Drifting?;11/07/2025;0;3.231.161.53;10530;Av 25n-61, Guacari, Valle Cauca, . Vca.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/3/2022 2:39:20 AM;N;3;;9/1/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092322;Renting;0TOT;SXJ672;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;354514101577874;4764417964;9104054155;Claro CO;89571016023075938181;9F3MCP3H4M3105033;SXJ672;;Parked;23/07/2025;0;3.231.161.53;10534;Av Autonorte 167-63, Bogota, Cundinamarca, .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/4/2022 10:49:50 PM;N;3;;9/1/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092320;Renting;0TOR;SXJ670;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102524712;4764417090;9104054153;Claro CO;89571016023075938165;9F3MCP3H6M3105034;SXJ670;;Parked;23/07/2025;0;3.231.161.53;10430;Cra. 31 #10-305 a 10-349, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/3/2022 2:01:16 PM;N;3;;9/1/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092362;Renting;0TPX;SXJ544;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102258196;4764416896;9104054208;Claro CO;89571016023075938660;LVBV4PBB4JE002147;SXJ544;;Parked;23/07/2025;0;3.231.161.53;10534;FG4Q+JF Tolú Viejo, Sucre, Colombia. 707057;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/9/2022 3:46:34 PM;N;3;;9/5/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1094207;Renting;0V56;SXJ472;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102794547;1363189838;9101141842;MOVISTAR CO;8957123112214854364;3HAMMMMR6HL464975;SXJ472;;Ignition OFF;23/07/2025;0;3.231.161.53;10534;V3QF+G2 Sopó, Cundinamarca, Colombia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/25/2022 12:40:03 AM;N;3;;12/13/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093462;Renting;0UKH;SXJ471;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01;357041065238910;4764255362;9103407475;Claro CO;89571016022057264640;;SXJ471;;Idle Alert;23/07/2025;0;3.231.161.53;10530;Cl. 143 #109c-2 a 109c-32, Bogotá, Bogotá, Colombia, . 111141;;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/19/2023 9:16:39 AM;N;3;;11/10/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1039977;Renting;724K;SXJ464;;;;;4/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042440946;S2-M007693-724K;9103412438;Claro CO;57101602303750944;;SXJ464;;Parked;4/07/2025;0;3.231.161.53;10613;Av. Cra 19 #164-59, Bogotá, Colombia, . 110131;3G;209667;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/25/2023 12:05:02 PM;N;3;;9/5/2015 12:00:00 AM;;;;;
1092770;Renting;0U19;SXJ463;;;;;20/02/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102326340;4764412334;9103976986;Claro CO;89571016023121575185;93ZA1RMH0F8929055;SXJ463;;Parked;20/02/2025;0;3.231.161.53;10530;Cl15-42, Cali, Valle Cauca, . Vca.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/17/2022 7:29:35 AM;N;3;;10/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092777;Renting;0U1G;SXJ125;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102519779;4764412744;9103976992;Claro CO;89571016023121575243;LVBV8AE63DE002225;SXJ125;;Parked;23/07/2025;0;3.231.161.53;10430;Carrera 48 Sur 88-43, Mirolindo, Ibagué, Tolima, Colombia. 730005;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/18/2022 10:16:04 PM;N;3;;10/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092608;Renting;0TWR;SXJ024;;;;;19/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;SXJ024;SXJ024;SXJ024;Claro CO;SXJ024;LVBV8AE63CE001414;SXJ024;;Power OFF;19/06/2025;0;3.231.161.53;10534;Cl23bn 3a-62, Cali, Valle Cauca, Colombia, . .;3G;--;Active;10/7/2022 12:00:00 AM;11/5/2022 12:00:00 AM;10/7/2022 10:57:58 AM;N;3;;9/28/2023 12:00:00 AM;;;;;
1107832;Renting;17QI;SXJ008 VF;;;;DEMO;23/07/2025;0;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;VidFleet 4K;6B31111L;6B31111L;3172921162;MOVISTAR CO;8957123112211417496;;SXJ008;;Ignition OFF;23/07/2025;0;3.231.161.53;-1;Cra. 32 #12-297, Acopi, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;LTE;314113;Active;2/19/2025 12:00:00 AM;3/20/2025 12:00:00 AM;2/19/2025 2:52:10 PM;N;3;;1/2/2026 12:00:00 AM;;;;;SAXHORN_V1C-3.18.1115
1093947;Renting;0UXY;SXJ008;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102764268;1363187514;9101425656;MOVISTAR CO;8957123112215340777;9F3FG8JGSCXX10152;SXJ008;;Parked;23/07/2025;0;3.231.161.53;10430;Cl13 31a-52, Yumbo, Valle Cauca, . Vca.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/4/2022 11:58:09 AM;N;3;;11/24/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092907;Renting;0U52;SXJ003;;;;;4/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;--;----;----;Claro CO;--------------------------;8LDBSE44XC0016621;SXJ003;;Ignition ON;4/06/2025;0;3.231.161.53;10532;Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia. 760046;3G;--;Active;10/22/2022 12:00:00 AM;11/20/2022 12:00:00 AM;10/22/2022 3:56:33 AM;N;3;;10/13/2023 12:00:00 AM;;;;;
1107580;Renting;17JI;SXF187;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042910435;S2-M007693-17L9;9103448590;Claro CO;8957101502503054974;;SXF187;;Parked;23/07/2025;0;3.231.161.53;10613;Tr29 18, Cali, Valle Cauca, . Vca.;3G;314072;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/26/2025 9:26:12 AM;N;3;;12/3/2025 12:00:00 AM;;;;;
1097292;Renting;0XIT;SJQ71G;;;;;30/08/2023;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;8685740;S2-M007693-0XIT;91040;Claro CO;57101602312;;SJQ71G;;Power OFF;30/08/2023;0;3.231.161.53;10613;Cl. 166 #16-1 a 16-99, Bogotá, Bogotá, Colombia, . 110131;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;7/7/2023 5:19:34 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1017752;Renting;023D;SFS93E;Temp. Sensor,;;;;4/03/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369091196747;1363118224;9101141045;Claro CO;8957123112215161272;;SFS93E;;Drive;4/03/2025;0;3.231.161.53;10534;Cl15 23, Yumbo, Valle Cauca, . Vca.;3G;191901;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/12/2025 3:11:18 PM;N;3;;2/10/2013 12:00:00 AM;;;;;G602.06.80KX 10:42:39 JAN 29 2013
1094167;Renting;0V42;SFS92E;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102940033;1363189005;9101155222;MOVISTAR CO;8957123112214855502;9FMKD0722LF003580;SFS92E;;Parked;23/07/2025;0;3.231.161.53;10430;Cra. 9 #130-40, Ibagué, Tolima, Colombia. 730003;;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 3:08:47 PM;N;3;;12/12/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095205;Renting;0VWV;SFS91E;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102096737;1363186201;9101384632;MOVISTAR CO;8957123112215160795;9FMKD0724LF003564;SFS91E;;Ignition OFF;23/07/2025;0;3.231.161.53;10530;Kr50a 95-33, Medellin, Antioquia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/4/2023 10:10:16 AM;N;3;;2/6/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094179;Renting;0V4E;SFS89E;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101463695;1363186312;9101140713;MOVISTAR CO;8957123112215168780;9FMKD0725LF003556;SFS89E;;Drive;23/07/2025;0;3.231.161.53;10430;Km 27 de la vía Ibague - Cajamarca, , Tolima, Colombia, . .;;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 3:09:03 PM;N;3;;12/13/2023 12:00:00 AM;;;;;
1093930;Renting;0UXH;SFS88E;;;;;27/12/2024;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102756587;1363188315;9101433070;MOVISTAR CO;8957123112215340702;9FMKD0729LF003530;SFS88E;;Parked;27/12/2024;0;3.231.161.53;10530;Carrera 29 # 23-1 a 23-99, Palmira, Valle Del Cauca, Colombia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/5/2022 1:23:55 PM;N;3;;11/24/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094965;Renting;0VQ7;SFS87E;;;;;26/04/2024;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102102097;1363185810;9101152786;MOVISTAR CO;8957123112215161942;9FMKD0724LF003533;SFS87E;;Parked;26/04/2024;0;3.231.161.53;10534;5RMQ+XG Andalucía, Valle del Cauca, Colombia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/31/2023 12:26:28 AM;N;3;;1/27/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093912;Renting;0UWZ;SFS86E;;;;;4/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102757767;1363187419;9101412245;MOVISTAR CO;8957123112215341064;9FMKD0729LF003530;SFS86E;;Parked;4/07/2025;0;3.231.161.53;10534;Cra. 31 #10-382, Yumbo, La Cartufa, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/4/2022 11:57:14 AM;N;3;;11/23/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094232;Renting;0V5V;SFS85E;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102918187;1363189917;9101188159;MOVISTAR CO;8957123112214854414;9FMKD0722LF003594;SFS85E;;Parked;23/07/2025;0;3.231.161.53;10534;Cl27 1a-63, Ibague, Tolima, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 3:07:56 PM;N;3;;12/14/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1097086;Renting;0XD3;RXV10F;;;;;3/04/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042449632;S2-M007693-0XD3;9103546402;Claro CO;57101602308769650;;RXV10F;;Power OFF;3/04/2025;0;3.231.161.53;10613;Kr92 165-24, Bogota, Cundinamarca, Colombia, . .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/8/2023 5:42:44 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097356;Renting;0XKL;RWH52G;;;;;23/05/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042397062;S2-M007693-0XKL;9103546365;Claro CO;57101602308769601;;RWH52G;;Power OFF;23/05/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;7/12/2023 3:01:33 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097201;Renting;0XGA;ROK87G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042404967;S2-M007693-0XGA;9104047901;Claro CO;57101602312162253;;ROK87G;;Parked;23/07/2025;0;3.231.161.53;10613;Cl152 13-67, Bogota, Cundinamarca, Colombia, . .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/1/2023 10:53:09 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1095683;Renting;0WA4;RNX80G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041963971;S2-M0076930WAO;9103386498;Claro CO;89571015025030549871;;RNX80G;;Parked;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/8/2023 4:28:54 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1099945;Renting;0ZKH;RCY49G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042731955;S2-M007693-0ZKH;9103421213;Claro CO;57101602502492418;;RCY49G;;Power OFF;23/07/2025;0;3.231.161.53;10613;Cl170 20-83, Bogota, Cundinamarca, .;3G;309311;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/7/2023 8:42:11 AM;N;3;;9/19/2024 12:00:00 AM;;;;;
1097747;Renting;0XVG;QTS35G;;;;;27/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102720781;1363189365;9101397934;MOVISTAR CO;8957123112215167477;;QTS35G;;Parked;27/06/2025;0;3.231.161.53;10530;# a 34 73,, Cl. 34 Bis Sur, Bogotá, Colombia, . 110871;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/23/2024 2:04:16 PM;N;3;;5/17/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1097698;Renting;0XU3;QTP21G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102768889;1363189386;9101415530;MOVISTAR CO;8957123112215167873;;QTP21G;;Ignition OFF;23/07/2025;0;3.231.161.53;10530;Kr16 135-30, Bogota, Cundinamarca, .;3G;--;Active;9/8/2023 12:00:00 AM;10/7/2023 12:00:00 AM;9/8/2023 8:33:19 AM;N;3;;5/17/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1093978;Renting;0UYT;QGB688;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102932162;1363189852;9101147512;MOVISTAR CO;89571016020105249365;3N6DD23T4ZK891355;QGB688;;Parked;23/07/2025;0;3.231.161.53;10530;Kr30bis 10-92, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/11/2023 1:25:45 PM;N;3;;11/28/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1022992;Renting;112K;PLANTA 5;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042449491;S2-M007693-112K;9103427458;Claro CO;57101602303751003;;PLANTA 5;;Parked;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;195726;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 7:25:55 PM;N;3;;8/14/2013 12:00:00 AM;;;;;
1043381;Renting;S193;PLANTA 4;;;;;17/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GL 300W;863457051933933;S2-M005697-S193;9104051663;Claro CO;57101602502492383;;PLANTA 4;;Parked;17/06/2025;0;3.231.161.53;10615;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;187676;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 8:03:52 PM;N;3;;5/31/2012 12:00:00 AM;;;;;
1044078;Renting;8594;PLANTA 3;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55;868574042442769;S2-M007693-8594;9103426096;Claro CO;57101602303750935;;PLANTA 3;;Parked;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;209631;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 8:07:24 PM;N;3;;9/2/2015 12:00:00 AM;;;;;
1016355;Renting;6361;PLANTA 2;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042440540;S2-M007693-6361;9103391564;Claro CO;57101602303751008;;PLANTA 2;;Parked;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;190207;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 9:26:02 PM;N;3;;12/6/2012 12:00:00 AM;;;;;
1021465;Renting;055R;PLANTA 1;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GL 300W;863457051938726;S2-M005697-055R;9103432370;Claro CO;57101602502492269;;PLANTA 1;;No disponible;23/07/2025;0;3.231.161.53;10615;FG4Q+9J Tolú Viejo, Sucre, Colombia. 707057;3G;194662;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 7:58:51 PM;N;3;Y;7/9/2013 12:00:00 AM;;;;;
1095888;Renting;0WFT;PHM77G;;;;;19/03/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041311700;S2-M006820-0WFT;9104044138;Claro CO;57101602312161944;;PHM77G;;Power OFF;19/03/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 2:50:10 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1097501;Renting;0XOM;PGX90F;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042447743;S2-M007693-0XOM;9103979463;Claro CO;89571016023121576555;;PGX90F;;Parked;23/07/2025;0;3.231.161.53;10613;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/11/2023 4:03:58 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1095743;Renting;0WBS;PGV27G;;;;;16/08/2023;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 2G - LMU0330G-SK07-G1000;86857404;S2-M007693-0WBS;910405;Claro CO;571016023;;PGV27G;;Power OFF;16/08/2023;0;3.231.161.53;10613;Cl5 10-43, Soacha, Cundinamarca, .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/17/2023 11:43:48 AM;N;3;;3/31/2024 12:00:00 AM;;;;;
1095734;Renting;0WBJ;PGK78G;;;;;31/03/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042046909;S2-M007693-0WBJ;9104051657;Claro CO;57101602312162505;;PGK78G;;Power OFF;31/03/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/17/2023 12:44:06 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
