Dealer;Company;VIP;FEIN;DNI;Peripherals;Service Name;Owner;Unit ID;Unit;Unit Type;Carrier;Monthly Fee;Billing Group;Billing Period;Last Srv Paid Until;Service Paid Until;Serial #;Phone Number;Sim Number;IMEI;Bill To;Status;Last Event;Assigned To Company;Last Event Date;Last Contact On;Last Event Address
TSO Mobile Peru;CORPORACION DE TRANSPORTE BONILLA NANO SAC;False;20512272470;20512272470;Panic Button,;PLAN PROFESIONAL;Renting;16PE;CCQ-846;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;17,9;;Monthly;5/30/2025 12:00:00 AM;6/28/2025 12:00:00 AM;4764434393;976389781;895110113003634232;352556103395609;;Active;Drive;5/30/2025 8:43:32 AM;6/12/2025 9:40:04 AM;6/12/2025 9:40:22 AM;Av Quechuas-86, Ate Vitarte, Lima, Lima [Province]
TSO Mobile Peru;CORPORACION DE TRANSPORTE BONILLA NANO SAC;False;20512272470;20512272470;Panic Button,;PLAN PROFESIONAL;Client;16PJ;CCQ-862 PUERTA;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;17,9;;Monthly;5/31/2025 12:00:00 AM;6/29/2025 12:00:00 AM;4764434375;982015498;895110113003634235;354514101554006;;Active;Drive;5/31/2025 3:14:13 PM;6/12/2025 9:39:33 AM;6/12/2025 9:39:55 AM;Cangallo-94, Lima (cercado), Lima, Lima [Province]
TSO Mobile Peru;CORPORACION DE TRANSPORTES H & M EIRL;False;20608192426;20608192426;Panic Button,;PLAN ESTANDAR;Renting;15T5;AEA-930;Queclink GV55W;CLARO-PE;15;;Monthly;9/27/2024 12:00:00 AM;9/26/2025 12:00:00 AM;S2-M007693-15T5;991590140;895110163287069648;868574042841010;;Active;Ignition OFF;9/27/2024 6:41:07 AM;5/20/2025 3:29:17 PM;5/20/2025 3:29:41 PM;Via Principal-75, San Martin De Porres, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION DE TRANSPORTES H & M EIRL;False;20608192426;20608192426;Panic Button,;PLAN ESTANDAR;Renting;15UH;D6W-835;Queclink GV55W;CLARO-PE;15;;Monthly;9/27/2024 12:00:00 AM;10/26/2024 12:00:00 AM;S2-M007693-15UH;941555658;895110163090361063;868574042851316;;Active;Parked;9/27/2024 6:42:39 AM;6/12/2025 9:01:30 AM;6/12/2025 9:01:50 AM;G753+9G Chilca, Peru
TSO Mobile Peru;CORPORACION DE TRANSPORTES H & M EIRL;False;20608192426;20608192426;Panic Button,;PLAN ESTANDAR;Renting;15WJ;A1S-816;Queclink GV55W;CLARO-PE;15;;Monthly;10/1/2024 12:00:00 AM;9/30/2025 12:00:00 AM;S2-M007693-15WJ;953808845;8951101630733492225;868574042913942;;Active;Drive;10/1/2024 2:46:44 PM;6/12/2025 9:40:11 AM;6/12/2025 9:40:33 AM;Av Mexico-74, La Victoria, Lima, Lima [Province]
TSO Mobile Peru;CORPORACION E INVERSIONES JECHRIVA S.A.C.;False;20604052883;20604052883;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Client;0YZO;TDO-981;Queclink GV55W;CLARO-PE TSO;16,16;;Annually;1/5/2024 12:00:00 AM;1/3/2025 12:00:00 AM;S2-M007693-0YZO;997376699;8951101630268081211;868574042440961;;Active;Parked;1/5/2024 9:20:05 AM;6/12/2025 9:36:05 AM;6/12/2025 9:36:52 AM;Av. Chiclayo 885, José Leonardo Ortiz 14004, Peru
TSO Mobile Peru;CORPORACION E INVERSIONES JECHRIVA S.A.C.;False;20604052883;20604052883;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;15QS;TDO-981 VF;VidFleet 4K;CLARO-PE;45;;Monthly;9/28/2024 12:00:00 AM;10/27/2024 12:00:00 AM;6B3013W1;942746356;895110163089521171;6B3013W1;;Active;Ignition OFF;9/28/2024 7:22:36 AM;6/11/2025 5:16:24 PM;6/11/2025 5:19:24 PM;Av. Chiclayo 885, José Leonardo Ortiz 14004, Peru
TSO Mobile Peru;CORPORACION E INVERSIONES OLIVARES SAC;False;20535004120;20535004120;Panic Button,;PLAN ESTANDAR;Client;0M0K;BKH-852;Queclink GV55W;CLARO-PE TSO;16;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;S2-M007693-0M0K;991581270;8951101632870696147;868574042438957;;Active;Parked;9/28/2024 12:31:54 PM;6/12/2025 9:39:48 AM;6/12/2025 9:40:03 AM;Leguia-28, Pisco, Pisco, Ica
TSO Mobile Peru;CORPORACION E INVERSIONES OLIVARES SAC;False;20535004120;20535004120;Panic Button,;PLAN ESTANDAR;Client;0TO9;BZY-763;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;16;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385779;989663669;895110163287069556;358077092814538;;Active;Drive;6/13/2024 8:22:20 AM;6/12/2025 9:40:14 AM;6/12/2025 9:40:37 AM;Av Pe-1s Km 180, San Vicente De Cañete, Cañete, Lima [Province]
TSO Mobile Peru;CORPORACION E INVERSIONES OLIVARES SAC;False;20535004120;20535004120;Panic Button,;PLAN ESTANDAR;Client;0YB9;BZK-769;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;16;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385986;989653729;895110163287069518;358077093312987;;Active;Parked;6/11/2024 11:43:06 AM;6/12/2025 9:37:59 AM;6/12/2025 9:38:29 AM;Av Pe-1s Km 87, Punta Negra, Lima, Lima [Province]
TSO Mobile Peru;CORPORACION E INVERSIONES OLIVARES SAC;False;20535004120;20535004120;Panic Button,;PLAN ESTANDAR;Client;0YCX;BZL-921;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;16;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385907;989663048;895110163287069554;358077093358980;;Active;Drive;6/13/2024 10:58:57 AM;6/12/2025 9:39:36 AM;6/12/2025 9:39:55 AM;Av Pe-1s Km 67, Punta Negra, Lima, Lima [Province]
TSO Mobile Peru;CORPORACION E INVERSIONES OLIVARES SAC;False;20535004120;20535004120;Panic Button,;PLAN ESTANDAR;Client;10TW;BZY-780;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;16;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385802;989663305;895110163287069555;358077092811427;;Active;Drive;6/13/2024 9:08:12 AM;6/12/2025 9:40:04 AM;6/12/2025 9:40:30 AM;Av Pe-1s Km 67, Punta Negra, Lima, Lima [Province]
TSO Mobile Peru;CORPORACION E INVERSIONES OLIVARES SAC;False;20535004120;20535004120;Panic Button,;PLAN ESTANDAR;Client;12D0;BZJ-793;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;16;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764384462;972585960;8951101630842402362;358077092806484;;Active;Parked;6/11/2024 7:15:06 AM;6/11/2025 3:04:06 PM;6/11/2025 3:04:42 PM;Av Pe-1s-66, Paracas, Pisco, Ica, Perú
TSO Mobile Peru;CORPORACION J & M SAWMAR E.I.R.L;False;20606639997;20606639997;Panic Button,;PLAN ESTANDAR;Client;0SH0;YT20259947;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;;16,17;;Annually;9/7/2024 12:00:00 AM;9/6/2025 12:00:00 AM;4764428978;3333;895110163087459738;354514102544337;;Active;Parked;7/12/2024 10:55:41 AM;6/12/2025 8:22:25 AM;6/12/2025 8:23:14 AM;7XGX+RP Huanoquite, Peru
TSO Mobile Peru;CORPORACION LA CAPILLA S.A.C.;False;20609996693;20609996693;Panic Button,;PLAN ESTANDAR;Renting;16DN;3609-WC;Queclink GV55W;CLARO-PE;16,16;INTERNAL U;Annually;11/15/2024 12:00:00 AM;1/31/2025 12:00:00 AM;S2-M007693-16DN;950185360;895110163090541369;868574042874425;;Active;Parked;11/15/2024 5:13:15 AM;6/12/2025 8:55:36 AM;6/12/2025 8:56:17 AM;5, Los Olivos, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Client;0YC5;TAN-897;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;75;;Monthly;2/24/2025 12:00:00 AM;3/25/2025 12:00:00 AM;4764428685;961348216;895110163996878684;354514102533116;;Active;Idle Alert;3/26/2025 5:05:13 AM;6/12/2025 9:26:34 AM;6/12/2025 9:26:49 AM;46, Tayabamba 13526, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;16BV;TBA-935;Queclink GV55W;CLARO-PE;16,25;Paquete;Annually;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;S2-M007693-16BV;tba943501484;895110163090679069;868574042857693;;Active;Drive;2/5/2025 7:19:57 AM;6/12/2025 9:40:00 AM;6/12/2025 9:40:25 AM;78CX+VQ Vijus, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;16WJ;TBA-935 VF;VidFleet 4K;CLARO-PE;75;;Monthly;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;6B3013VE;51950186986;895110163090541407;6B3013VE;;Active;Parked;2/5/2025 8:01:05 AM;4/6/2025 3:04:09 PM;4/6/2025 3:04:09 PM;5XJJ+76 Huamachuco, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;16WT;TAN-897 VF;VidFleet 4K;CLARO-PE;75;;Monthly;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;6B30140K;51950186527;895110163090541395;6B30140K;;Active;Idle - Stop;2/24/2025 6:52:22 AM;6/12/2025 9:40:11 AM;6/12/2025 9:40:20 AM;46, Tayabamba 13526, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;16X6;TCF-842 VF;VidFleet 4K;CLARO-PE;75;;Monthly;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;6B3013Y9;950186535;895110163090541396;6B3013Y9;;Active;Parked;2/5/2025 11:20:57 AM;4/10/2025 10:57:01 AM;4/10/2025 10:57:01 AM;V2P4+VG4, Chacarilla, Laredo 13001, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;16XB;TEE-913 VF;VidFleet 4K;CLARO-PE;75;;Monthly;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;6B3013XW;950187093;895110163090541412;6B3013XW;;Active;Ignition OFF;2/5/2025 9:11:16 AM;6/11/2025 6:33:27 AM;6/11/2025 6:44:17 AM;85X5+XV Shalcapata, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;16XD;TEK-928 VF;VidFleet 4K;CLARO-PE;75;;Monthly;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;6B3013XR;950186119;895110163090541389;6B3013XR;;Active;Parked;2/5/2025 5:43:29 AM;6/12/2025 1:43:40 AM;6/12/2025 1:43:40 AM;XW7R+32F, Av Miguel Grau, Huanchaco 13014, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;18C8;TEK-928;Queclink GV55W;CLARO-PE;16,25;Paquete;Annually;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;S2-M007693-18C8;956754039;895110163293947081;868574042936224;;Active;Parked;2/5/2025 5:43:43 AM;6/12/2025 8:40:48 AM;6/12/2025 8:41:02 AM;XW7R+6HP, Víctor Larco Herrera District 13014, Peru
TSO Mobile Peru;CORPORACION OTINIANO S.A.C;False;20608684183;20608684183;Panic Button,;PLAN PROFESIONAL - VIDFLEET;Renting;18C9;TEE-913;Queclink GV55W;CLARO-PE;16,25;Paquete;Annually;2/5/2025 12:00:00 AM;3/6/2025 12:00:00 AM;S2-M007693-18C9;956753475;895110163293947076;868574042937156;;Active;Parked;2/5/2025 8:53:15 AM;6/12/2025 8:41:33 AM;6/12/2025 8:42:03 AM;85V4+8C Shalcapata, Peru
TSO Mobile Peru;CORPORACION PERUANA DE ALIMENTOS VILLEGAS S.A.C;False;20610307818;20610307818;Panic Button,;PLAN ESTANDAR;Client;0VIK;F1W-799;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;14;;Annually;11/25/2024 12:00:00 AM;5/29/2025 12:00:00 AM;4764401182;986737814;8951101632661804546;354514101088542;CORPORACION PERUANA DE ALIMENTOS VILLEGAS S.A.C;Active;Parked;1/23/2025 10:20:34 AM;6/12/2025 9:40:19 AM;6/12/2025 9:40:50 AM;Republica-16, Villa Maria Del Triunfo, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION PERUANA DE ALIMENTOS VILLEGAS S.A.C;False;20610307818;20610307818;Panic Button,;PLAN ESTANDAR;Client;0YL8;AXD-798;Queclink GV55W;CLARO-PE TSO;14;;Annually;11/25/2024 12:00:00 AM;5/29/2025 12:00:00 AM;S2-M007693-0YL8;958235663;8951101630722078829;868574042428222;;Active;Idle - Stop;8/5/2023 5:49:13 AM;6/12/2025 9:40:16 AM;6/12/2025 9:40:30 AM;Av Nestor Gambetta, Callao, Callao, Callao
TSO Mobile Peru;CORPORACION PESQUERA DEL MAR SOCIEDAD ANONIMA CERRADA - CORPESMAR S.A.C.;False;20529945192;20529945192;Panic Button,;N/A;Renting;18CC;P4Y-192;Queclink GV55W;CLARO-PE;14,5;;Annually;3/18/2025 12:00:00 AM;4/16/2025 12:00:00 AM;S2-M007693-18CC;956757242;895110163293947119;868574042936026;;Active;Drive;3/18/2025 12:47:20 PM;6/12/2025 9:39:23 AM;6/12/2025 9:40:13 AM;Av Los Talianes-24, Piura, Piura, Piura
TSO Mobile Peru;CORPORACION PESQUERA DEL MAR SOCIEDAD ANONIMA CERRADA - CORPESMAR S.A.C.;False;20529945192;20529945192;Panic Button,;N/A;Renting;18EN;P2J-960;Queclink GV55W;CLARO-PE TSO;14,5;;Annually;3/18/2025 12:00:00 AM;4/16/2025 12:00:00 AM;S2-M007693-18EN;961713734;895110163996878707;868574042944798;;Active;Parked;3/18/2025 5:44:11 AM;6/12/2025 9:07:38 AM;6/12/2025 9:08:25 AM;WW88+94F, Paita 20701, Peru
TSO Mobile Peru;CORPORACION PESQUERA DEL MAR SOCIEDAD ANONIMA CERRADA - CORPESMAR S.A.C.;False;20529945192;20529945192;Panic Button,;N/A;Renting;18EP;P3P-311;Queclink GV55W;CLARO-PE TSO;14,5;;Annually;3/18/2025 12:00:00 AM;4/16/2025 12:00:00 AM;S2-M007693-18EP;961352359;895110163996878688;868574042951041;;Active;Parked;3/18/2025 8:39:29 AM;6/12/2025 9:09:07 AM;6/12/2025 9:09:48 AM;Via Principal-33, Paita, Paita, Piura, Perú
TSO Mobile Peru;CORPORACION PESQUERA DEL MAR SOCIEDAD ANONIMA CERRADA - CORPESMAR S.A.C.;False;20529945192;20529945192;Panic Button,;N/A;Renting;18EQ;P3P-169;Queclink GV55W;CLARO-PE TSO;14,5;;Annually;3/18/2025 12:00:00 AM;4/16/2025 12:00:00 AM;S2-M007693-18EQ;961350201;895110163996878685;868574042947726;;Active;Parked;3/18/2025 7:20:07 AM;6/12/2025 9:02:42 AM;6/12/2025 9:03:32 AM;R9VG+CG Piura, Peru
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;05E2;C2M-740;GenX 656BV;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034420051;989432629;8951101632056295185F;359316078559355;;Active;Parked;8/28/2017 7:41:50 AM;6/12/2025 9:28:36 AM;6/12/2025 9:28:56 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;05EY;ART-742;GenX 656B;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034420083;974290393;8951101632056295193F;359315071300577;;Active;Parked;8/26/2017 6:49:44 AM;6/12/2025 8:28:52 AM;6/12/2025 8:29:22 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;07Y3;F7G-827;GenX 656B;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034421178;991916682;8951100329183049798;359315072184327;;Active;Ignition OFF;3/10/2018 7:18:44 AM;6/12/2025 9:32:34 AM;6/12/2025 9:32:51 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0L3M;AXF-784;Queclink GV55;CLARO-PE TSO;14,5;;Monthly;12/5/2020 12:00:00 AM;1/3/2021 12:00:00 AM;S2-M007693-11KR;913103157;8951101639654938017;868574042443171;;Active;Power OFF;12/5/2020 7:37:15 AM;6/9/2025 6:11:36 PM;6/9/2025 6:12:06 PM;Av Pe-1n A Km 55, Ancon, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0YV1;D8D-974;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429013;969774406;8951101630746236577;354514102550276;;Active;Parked;10/23/2023 10:52:39 AM;5/8/2025 2:18:35 PM;5/8/2025 2:19:04 PM;Av Bertelio, Callao, Callao, Callao
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0YV2;F2R-998;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429029;969773934;8951101630746236585;354514102534387;;Active;Parked;10/23/2023 12:23:01 PM;6/8/2025 3:36:34 PM;6/8/2025 3:36:55 PM;Calibradores
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0YV3;F9N-971;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429032;969774356;8951101630746236593;354514102534379;;Active;Parked;10/23/2023 1:15:38 PM;2/7/2025 3:26:07 PM;2/7/2025 3:26:42 PM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0YVF;AYG-985;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429289;969772936;8951101630746236163;354514102531342;;Active;Parked;11/16/2023 3:56:11 AM;9/23/2024 8:27:50 PM;9/27/2024 11:34:10 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0YVG;F9M-999;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385648;972577056;8951101630842401992;358077093380794;;Active;Idle Alert;10/27/2023 12:56:21 PM;6/12/2025 9:08:11 AM;6/12/2025 9:08:44 AM;Av Tomas Valle-21, Los Olivos, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0YVH;F9N-970;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429284;980516684;8951101630746234796;354514102534684;;Active;Parked;10/27/2023 12:19:03 PM;3/27/2025 2:01:40 AM;3/27/2025 2:01:55 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;0YVI;C9F-973;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429279;980656954;8951101630746234820;354514102362169;;Active;Parked;10/31/2023 4:52:56 AM;6/3/2025 9:25:33 PM;6/10/2025 5:42:32 PM;Gulf of Guinea
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;554V;KIA C1V-878;GenX 656BV;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003951768;965349813;8951101632045962804F;359394052367897;;Active;Ignition OFF;5/14/2014 12:48:02 AM;6/11/2025 5:03:59 PM;6/11/2025 5:04:29 PM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;562C;F4T-875;GenX 656BV;CLARO-PE;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003951547;944118320;8951100220154275225F;359394052978446;;Active;Parked;5/20/2024 7:32:13 AM;6/12/2025 9:08:29 AM;6/12/2025 9:08:41 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;562F;JAC B9O-864;GenX 656BV;CLARO-PE TSO;14,5;;Monthly;5/14/2014 12:00:00 AM;6/12/2014 12:00:00 AM;000034406149;983342443;895110163263067144;353161075905003;;Active;Ignition ON;5/14/2014 12:47:21 AM;6/12/2025 9:33:14 AM;6/12/2025 9:33:27 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;563J;D5C-867;GenX 656BV;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003951580;944118341;8951100220154275431F;359394053006783;;Active;Parked;8/20/2016 5:15:26 AM;6/12/2025 9:30:01 AM;6/12/2025 9:30:27 AM;182 La Milla
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;722A;ACO-788;GenX 656B;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034406873;993572088;8951101232023140927F;353161075901234;;Active;Drive;5/20/2024 12:37:53 PM;5/22/2025 11:46:52 AM;5/29/2025 11:56:55 AM;Av Pe-1n, Huarmey, Huarmey, Ancash
TSO Mobile Peru;CORPORACION PETROQUIMICA DEL PERU SAC;False;20125516140;20125516140;Panic Button,;PLAN PROFESIONAL;Client;834I;ACP-734;GenX 656B;CLARO-PE TSO;14,5;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003961513;989229966;8951100320136311468F;353816053547180;;Active;First Fix;8/29/2015 10:29:45 AM;6/12/2025 9:23:42 AM;6/12/2025 9:23:56 AM;Via Principal, San Martin De Porres, Lima, Lima [Province]
TSO Mobile Peru;CORPORACION PLEYADES;True;20508619538;20508619538;Fuel Sensor - 142094, Panic Button,;PLAN PROFESIONAL;Client;030D;moto n. 670G-01;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE TSO;21;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764357853;989180838;8951101639501200504;011722002039705;;Active;Parked;6/24/2021 11:08:23 AM;6/12/2025 9:37:55 AM;6/12/2025 9:38:26 AM;Av. Argentina Mz H2 Lt 14A, Distrito de Nuevo Chimbote, Peru
TSO Mobile Peru;CORPORACION PLEYADES;True;20508619538;20508619538;Fuel Sensor - 148780, Panic Button,;PLAN PROFESIONAL;Client;0GUO;dieci L4700;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE;21;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764322211;987246704;8951101630341085429;358077091919239;;Active;Idle - Stop;9/7/2020 10:06:32 AM;6/12/2025 9:38:15 AM;6/12/2025 9:38:26 AM;Via Principal, Puente Piedra, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION PLEYADES;True;20508619538;20508619538;Fuel Sensor - 142312, Panic Button,;PLAN PROFESIONAL;Client;0GVU;dieci L3500;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE TSO;29,99;;Monthly;6/1/2025 3:21:34 PM;6/30/2025 3:21:34 PM;4764321696;;8951101630341085254;358077091110953;;Active;;9/3/2020 6:57:54 AM;5/27/2025 10:21:34 AM;4/27/2023 4:36:13 PM;7791 NW 46TH ST
TSO Mobile Peru;CORPORACION PLEYADES;True;20508619538;20508619538;Fuel Sensor - 148787, Panic Button,;PLAN PROFESIONAL;Client;0I68;cargador f. 644K-01;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE TSO;21;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764322539;944118350;8951101639368352786;358077091915237;;Active;Parked;9/1/2020 12:55:34 PM;9/21/2024 9:58:27 AM;9/21/2024 9:58:54 AM;Av Panamericana-56, Los Olivos, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION PLEYADES;True;20508619538;20508619538;Fuel Sensor - 209322, Panic Button,;PLAN PROFESIONAL;Client;0J0N;tracto AUZ-921;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE TSO;21;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764347518;940305469;8951101639420035726;358077092254347;;Active;Parked;1/15/2020 9:41:33 AM;6/12/2025 9:35:24 AM;6/12/2025 9:36:15 AM;Via Principal, Puente Piedra, Lima, Lima [Province], Perú
TSO Mobile Peru;CORPORACION PLEYADES;True;20508619538;20508619538;Fuel Sensor - 209318, Panic Button,;PLAN PROFESIONAL;Client;0J0O;volquete APY-760;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE TSO;21;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764347524;965407921;8951101639420035734;358077091144416;;Active;Parked;1/17/2020 8:45:50 AM;6/12/2025 9:35:07 AM;6/12/2025 9:35:26 AM;Via Principal-59, Chimbote, Santa, Ancash, Perú
