,Unit Type,Unit ID,Unit,Last Event Date,IMEI
14147,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TYA,WOX125,6/26/2025 12:10:40 PM,352556102911000
14153,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UGJ,EXX062,6/26/2025 12:11:01 PM,352556102901233
14155,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UH1,EXX064,6/26/2025 12:09:12 PM,352556102949315
14156,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UH8,KNZ866,6/26/2025 12:10:23 PM,352556102912149
14157,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UWC,YHL430,6/26/2025 12:10:56 PM,352556102837262
14159,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X62,TOF67G,6/26/2025 11:09:23 AM,352556102934366
14172,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XUZ,CASE 55,6/26/2025 10:43:10 AM,352556102750184
14192,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UE2,UYY533,6/26/2025 12:11:02 PM,352556102749699
14193,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UE6,UZC714,6/26/2025 12:10:59 PM,352556102750994
14194,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UGL,TRK621,6/26/2025 12:10:58 PM,352556102937948
14195,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UQQ,TRJ120,6/26/2025 12:09:10 PM,352556102949083
14212,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UDQ,UYU325,6/26/2025 12:05:31 PM,352556102952848
14213,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VSE,PED557,6/26/2025 12:09:21 PM,354514101467019
14214,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VT9,SZA008,6/26/2025 12:10:06 PM,354514101461368
14264,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0AXI,SXV479,6/26/2025 10:39:07 AM,359369090618410
14265,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SDU,SR155C,6/26/2025 12:01:00 PM,359369091030672
14274,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SMO,LFL146,6/26/2025 11:23:50 AM,358077091735403
14279,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LYD, EUI-093,6/26/2025 8:24:40 AM,359369091080552
14316,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M1C,C7G-845,6/26/2025 12:02:12 PM,352556102938524
14317,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M1E,AST-749,6/26/2025 12:07:27 PM,358077092374608
14330,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0DF7,FXY383,6/26/2025 12:10:13 PM,359369091320008
14338,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KBA,JPO324,6/26/2025 8:15:12 AM,359369090548328
14339,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KQU,ELA77E,6/26/2025 9:47:59 AM,359369090370327
14387,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,65AA,LCO772,6/26/2025 12:09:34 PM,359369091086609
14390,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,732W,TMO913,6/26/2025 12:11:19 PM,352556102952657
14428,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X8T,TEQ529,6/26/2025 10:49:07 AM,352556102769606
14437,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,12J9,PPP164,6/26/2025 9:26:47 AM,354514101454702
14518,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L74,TVA276,6/26/2025 10:38:23 AM,359369091257960
14519,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UR1,SY005NCC55868,6/26/2025 7:38:21 AM,352556102897951
14521,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QKN,LOADER SL9563CB08008,6/26/2025 11:10:22 AM,358077091733671
14522,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SIT,SL9563CC03838,6/26/2025 11:58:20 AM,358077093606321
14585,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SI8,BOBCAT S185,6/26/2025 8:41:34 AM,352556102950701
14586,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VS0,CASEDv26,6/26/2025 11:00:57 AM,352556102100505
14587,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VSF,A88134,6/26/2025 10:18:20 AM,352556102051872
14588,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VT1,JCB 3CX,6/26/2025 11:30:38 AM,352556102100703
14589,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VTV,JOHN DEERE 200DLC,6/26/2025 12:05:26 PM,354514101466862
14593,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0NQN,CATERPILLAR 420E,6/26/2025 6:56:27 AM,352556102775553
14614,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0REK,SY003ACC12188,6/26/2025 7:41:06 AM,358077091745279
14617,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VIG,D0M-982,6/26/2025 5:04:42 AM,352556102002347
14622,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XCA,V1S-844 ,6/26/2025 11:50:51 AM,352556102776965
14637,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0BWY,ASX-801,6/26/2025 9:35:30 AM,352556102055071
14640,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VRH,C0A-779,6/26/2025 9:16:49 AM,352556102043853
14643,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0W53,BCB-706,6/26/2025 8:34:58 AM,354514101466193
14739,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XWC,LLW793,6/26/2025 12:11:01 PM,359369090038502
14757,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L3X,SY005NCBD0208,6/26/2025 12:06:19 PM,358077093499511
14796,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L73,JPK855,6/26/2025 11:20:30 AM,359369091143160
14803,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,N715,CBS 184,6/26/2025 10:03:40 AM,359369091067062
14841,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,07RB,LRN542,6/26/2025 10:32:22 AM,354514101466151
14843,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0AVE,LRN540,6/26/2025 11:46:53 AM,354514101453076
14847,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MXS,TZY906,6/26/2025 11:45:19 AM,352556102950925
14848,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NO0,CATERPILLAR 313D2L,6/26/2025 11:55:25 AM,359369090042538
14852,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TWD,RETROEXC CAT416,6/26/2025 8:34:14 AM,352556102772246
14855,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UWF,LTU837,6/26/2025 10:02:44 AM,352556102905259
14864,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B4O,Cortina 2017,6/26/2025 12:04:17 PM,358077093048318
14866,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S1R,Torton 2017,6/26/2025 12:07:31 PM,354514101580803
14893,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UPO,Z6Y-678,6/26/2025 12:09:11 PM,352556102100745
14894,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UPZ,BYY-391,6/26/2025 11:45:55 AM,352556102051096
14982,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S28,NSN716,6/26/2025 8:01:20 AM,359369091102323
14985,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XT8,NJO932,6/26/2025 8:29:24 AM,352556102768202
14991,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B58,HINO,6/26/2025 10:46:24 AM,357041069781097
14992,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NVD,CHEVROLET  PW8055A,6/26/2025 9:19:39 AM,359369090578622
14993,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QF6,TORNADO ( PW-5113-A,6/26/2025 11:20:25 AM,359369091160487
15002,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RGL,SY021NCCN1898,6/26/2025 7:36:39 AM,359369090086568
15009,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,14EU,KQS628,6/26/2025 11:23:49 AM,359369090074523
15013,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XVO,CAT 420E-SYC,6/26/2025 12:03:32 PM,352556102769739
15132,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O23,SZN658,6/26/2025 12:10:31 PM,359369090052941
15135,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,19NY,PZC73H,6/26/2025 8:23:58 AM,352556102917577
15136,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,19Z9,PZC67H,6/26/2025 12:08:16 PM,352556102771628
15138,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0CGK,DYQ58E,6/26/2025 10:19:55 AM,359369090592862
15143,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0FPG,WEO446,6/26/2025 12:10:37 PM,352556102935033
15161,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L7G,TZL112,6/26/2025 12:07:55 PM,359369091142196
15177,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LKX,WPX152,6/26/2025 12:08:18 PM,352556102900144
15179,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TYC,SZL559,6/26/2025 12:09:57 PM,352556102949950
15201,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0CHZ,GNJ261,6/26/2025 12:08:52 PM,351628096254142
15203,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,130Y,VCK630,6/26/2025 10:14:24 AM,359369090611670
15241,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,369Q,W6N-738,6/26/2025 12:11:37 PM,352556102949604
15251,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0J03,T-66 MINICARGADOR 23,6/26/2025 10:58:51 AM,354514101466029
15252,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VO4,T-09 VIBROCOMPACTADO,6/26/2025 10:19:53 AM,352556102096976
15261,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,829T,TA-01 PAJARITA 416E ,6/26/2025 7:14:05 AM,352556102892556
15267,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,S680,T-27 EXCAVADORA 320B,6/26/2025 10:35:21 AM,359369090063393
15268,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B3J,TM-2,6/26/2025 11:52:49 AM,357041069807330
15269,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QKX,PICKUP (NFF7862),6/26/2025 9:19:28 AM,354514101581264
15270,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QKY,TM-03,6/26/2025 11:31:21 AM,354514101580654
15271,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RO2,JOSEFINA,6/26/2025 10:53:02 AM,354514101581835
15272,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S1U,NP-300 ( L88ARK ),6/26/2025 12:08:23 PM,354514101530931
15273,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SJ3,TM-01,6/26/2025 10:46:06 AM,354514101567347
15348,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MAH,TJW560,6/26/2025 9:25:35 AM,359369090064409
15350,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MAL,TJV757,6/26/2025 11:49:22 AM,359369090034287
15351,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MAM,VMU303,6/26/2025 12:10:03 PM,359369090062718
15353,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MAP,VMU349,6/26/2025 10:20:31 AM,358077091727574
15354,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MAQ,TJW773,6/26/2025 11:20:42 AM,358077091791174
15355,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MAR,TJW559,6/26/2025 7:59:16 AM,359369090064193
15358,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MAW,TJW772,6/26/2025 12:10:09 PM,359369090062965
15383,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,531V,KUM923,6/26/2025 11:16:42 AM,352556102719486
15445,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L72,TLM763,6/26/2025 12:06:32 PM,359369091218251
15446,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L78,TRK622,6/26/2025 12:10:33 PM,358077092134978
15447,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L7E,TDL906 ,6/26/2025 8:06:18 AM,359369091221370
15464,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LHY,TUQ291,6/26/2025 6:58:54 AM,359369090042421
15466,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LNW,TRH699,6/26/2025 12:08:58 PM,358077092091954
15467,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LS4,UVU580,6/26/2025 12:08:38 PM,358077092087150
15473,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M2F,SJK267,6/26/2025 11:30:51 AM,358077092091947
15474,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M2H,TFU267,6/26/2025 12:08:11 PM,358077092088869
15475,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M2Q,JKV349,6/26/2025 11:25:37 AM,358077091813549
15476,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M2R,TRH719,6/26/2025 8:37:09 AM,358077091711149
15477,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M2U,XJA588,6/26/2025 11:06:17 AM,358077092399357
15478,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M2V,UFR399,6/26/2025 12:09:42 PM,359369091023438
15481,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M36,SRO671,6/26/2025 11:58:49 AM,359369090034386
15487,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MJ6,UYP342,6/26/2025 12:00:39 PM,359369091319943
15494,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0OB4,GFP674,6/26/2025 12:09:52 PM,359369091064812
15498,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PY1,CARGADOR 01 -Dossan4,6/26/2025 8:23:50 AM,359369091068409
15515,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0WIJ,TBZ104,6/26/2025 12:08:54 PM,352556102015166
15546,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QI1,92AY6H,6/26/2025 12:10:15 PM,359369091086096
15547,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QLH,33A-S4Z,6/26/2025 9:45:40 AM,354514101585984
15548,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QLZ,01AKTP,6/26/2025 10:45:39 AM,354514101567206
15582,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MBZ,ZDA204,6/26/2025 11:59:41 AM,359369091239729
15583,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MC1,SUL490,6/26/2025 10:57:50 AM,358077092400411
15584,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QIO,TMX249,6/26/2025 10:50:23 AM,359369091070603
15587,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XTM,SY013CCD13258,6/26/2025 8:09:15 AM,352556102951113
15616,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0FOX,SON 338,6/26/2025 12:11:56 PM,359369091066643
15618,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0FP2,OIX128,6/26/2025 11:10:28 AM,352556102277261
15628,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VUA,TFW724,6/26/2025 11:13:19 AM,352556102015547
15629,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VY2,LIK579,6/26/2025 11:15:53 AM,354514101460758
15636,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,18T4,SXT703,6/26/2025 12:08:58 PM,352556102934275
15640,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,191Z,OIX171,6/26/2025 12:11:24 PM,352556102948465
15672,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O59,C-01,6/26/2025 12:09:25 PM,359369091200028
15791,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,19IW,MYY489,6/26/2025 12:08:04 PM,352556102950503
15797,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,19PA,WGR125,6/26/2025 1:06:06 PM,352556102916132
15846,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UVI,XVI908,6/26/2025 9:35:32 AM,352556102798266
15865,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UDJ,CASE 590SM,6/26/2025 10:49:07 AM,352556102950115
15880,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B45,PP-0364,6/26/2025 11:52:35 AM,352556102938425
15881,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B4L,PP-0788,6/26/2025 8:50:43 AM,358077091705653
15895,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KQS,PR-3395,6/26/2025 10:25:51 AM,358077091704730
15897,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0N9N,PR-3456,6/26/2025 11:39:54 AM,352556102763427
15898,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O57,PR-1791,6/26/2025 12:09:48 PM,358077093073522
15899,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O61,PR-1042,6/26/2025 12:04:17 PM,358077093040034
15904,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S1Q,PR-2688,6/26/2025 12:07:36 PM,322556102761355
15933,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RES,SY003ACC12208,6/26/2025 11:59:19 AM,359369091069779
15955,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KP4, Volteo,6/26/2025 12:09:37 PM,352556102938227
15963,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M1Q,TC-38,6/26/2025 12:09:59 PM,359369090039203
15964,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MDD,AVEO (PAX-37-65),6/26/2025 10:34:44 AM,358077091700498
15965,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0N5W,C-22,6/26/2025 11:19:46 AM,358077091697868
15966,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NV3,XTRAIL (  NYM4625 ),6/26/2025 8:25:46 AM,359369091139291
15967,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O5D,AVEO (PAX-37-70),6/26/2025 9:11:45 AM,358077093068688
15969,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PM9,TC-27,6/26/2025 11:17:47 AM,359369091201042
15970,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMA,TC-32,6/26/2025 9:30:08 AM,359369091076758
15971,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMB,TC-21,6/26/2025 12:06:34 PM,359369091085825
15972,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMC,TC-33,6/26/2025 11:19:15 AM,359369091087649
15973,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMD,TC-20,6/26/2025 9:51:16 AM,359369091077194
15974,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMG,TC-24,6/26/2025 10:32:23 AM,359369091199816
15975,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMI,TC-03,6/26/2025 10:27:06 AM,359369091071171
15976,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMK,TC-10,6/26/2025 10:18:16 AM,359369091065165
15977,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PML,TC-36,6/26/2025 12:09:01 PM,359369091199287
15978,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMQ,TC-23,6/26/2025 12:07:47 PM,359369091024758
15979,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMR,TC-35,6/26/2025 11:49:18 AM,359369091060729
15980,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMS,TC-25,6/26/2025 12:10:29 PM,359369091024774
15981,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMV,1012,6/26/2025 11:19:02 AM,359369091197786
15982,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMX,TC-05,6/26/2025 11:32:50 AM,359369091040200
15983,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMZ,S10 MAX,6/26/2025 11:35:45 AM,359369091203642
15986,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PN2,TC-29,6/26/2025 9:32:11 AM,359369091046512
15988,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PN4,TC-30,6/26/2025 12:08:39 PM,359369091047007
15989,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PN5,TC-34,6/26/2025 11:48:00 AM,359369091197455
15993,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QKP,TC-17,6/26/2025 9:50:01 AM,354514101571968
15994,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QKT,1015,6/26/2025 10:57:34 AM,354514101580753
15995,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QL1,C-23,6/26/2025 12:01:39 PM,354514101584953
15997,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QLJ,1010,6/26/2025 12:02:24 PM,354514101532002
15998,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QLU,HINO 2,6/26/2025 12:08:04 PM,354514101517920
15999,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RGM,1003,6/26/2025 8:42:31 AM,354514101532267
16000,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S23,1014,6/26/2025 9:29:46 AM,354514101571620
16001,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SI9,LC53783,6/26/2025 12:10:05 PM,354514101570283
16030,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0GGP,DELMAR IV NUEVA,6/26/2025 12:00:02 PM,351628096618247
16043,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,19AW,DELMAR7,6/26/2025 10:34:52 AM,354514101461202
16061,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,T817,TJV 519,6/26/2025 12:02:52 PM,358077093495949
16095,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,S604,(KUL 262),6/26/2025 9:02:40 AM,352556102771768
16112,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TYS,AWK-706,6/26/2025 12:02:39 PM,352556102056350
16113,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UII,AXR-908,6/26/2025 12:09:06 PM,352556102053878
16114,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UIK,BHA-781,6/26/2025 11:31:19 AM,354514101464115
16115,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UIL,AYS-848,6/26/2025 12:11:00 PM,352556102014110
16128,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0OD5,BLK-838,6/26/2025 12:09:20 PM,352556102296303
16135,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y1I,C9T-845,6/26/2025 12:09:15 PM,352556102934887
16136,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y1L,T8V-880,6/26/2025 12:11:23 PM,352556102920464
16137,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y1T,P2Z-767,6/26/2025 10:51:27 AM,352556102930174
16138,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y26,ADZ-717,6/26/2025 12:10:54 PM,352556102950636
16140,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y34,T8V-927,6/26/2025 10:22:04 AM,352556102798191
16141,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y9O,F3N-702,6/26/2025 11:12:23 AM,352556102949398
16142,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y9Q,C7M-718,6/26/2025 12:10:36 PM,352556102750465
16143,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y9R,ALY-826,6/26/2025 12:11:11 PM,352556102761363
16145,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y9T,C7S-705,6/26/2025 11:56:37 AM,352556102936700
16167,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XXA,ZNL766,6/26/2025 12:01:34 PM,352556102770950
16183,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VHQ,1100-MB,6/26/2025 11:04:44 AM,352556102015174
16194,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,C73H,M1X-846,6/26/2025 10:22:45 AM,352556102014789
16345,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LZM,BFB-934,6/26/2025 12:06:14 PM,358077092340930
16347,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LZO,BFP-731,6/26/2025 10:49:59 AM,358077092176078
16349,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LZW,BFC-750,6/26/2025 11:11:45 AM,358077092397385
16383,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B4M,S630 - B4SY11777,6/26/2025 11:49:42 AM,359369090432028
16386,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0JOB,HAVAL - BWW-232,6/26/2025 9:12:06 AM,359369090573706
16387,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LZC,FRONTIER 4x2 BLX744,6/26/2025 12:07:11 PM,358077092189261
16389,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0ORS,FRONTIER 4x4-BLW920,6/26/2025 8:10:45 AM,35807792206396
16403,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0W7O, B760 - B5JF11240,6/26/2025 11:54:42 AM,354514101452888
16409,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0X98,S630 - B4SY11977,6/26/2025 12:02:12 PM,352556102944886
16411,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y1E,VLHZ1442HZD054029,6/26/2025 11:44:16 AM,352556102950883
16432,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,10QM,B4SZ12360,6/26/2025 9:06:37 AM,359369091141081
16461,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S1L,SY350H,6/26/2025 12:00:52 PM,359369091108460
16490,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UVP,JUZ141,6/26/2025 9:05:52 AM,352556102750564
16491,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VQI,STL36F,6/26/2025 10:44:05 AM,359369090558939
19463,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QJC,0QJC,6/26/2025 9:28:01 AM,358077092423116
19466,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TVX,0TVX,6/26/2025 12:06:11 PM,352556102808255
19588,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0CXB,HHKHFV23PF0001108,6/26/2025 12:00:35 PM,359369091024485
19660,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XUM,VBC-868,6/26/2025 12:08:02 PM,352556102953267
20742,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SZW,HIW32G,6/26/2025 11:10:08 AM,359369091025813
